Source,Destination,Total_Stops,Airline_IndiGo,Airline_Jet Airways,Airline_other,Additional_Info_Some info,Date_of_Journey_day,Date_of_Journey_month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_in_hours
0,0,1,0,0,0,0,27,4,5,15,6,50,25
4,4,0,0,0,1,0,6,5,7,5,9,20,2
0,0,2,0,0,0,0,15,5,18,45,19,15,24
3,3,0,0,0,0,0,24,3,15,0,16,25,1
0,0,1,0,0,1,0,9,5,9,0,19,0,10
2,2,0,0,0,1,0,24,6,21,0,23,50,2
2,2,0,1,0,0,0,24,5,13,0,15,50,2
3,3,0,1,0,0,0,24,5,6,25,7,55,1
0,0,1,0,0,1,0,15,6,9,0,21,0,12
3,3,0,1,0,0,0,6,5,9,10,10,40,1
0,0,1,0,1,0,1,27,3,7,5,4,25,21
3,3,0,0,1,0,0,18,6,8,45,10,15,1
0,0,1,0,0,1,0,21,3,13,0,1,35,12
0,0,1,0,1,0,1,3,6,2,15,19,0,16
2,2,1,0,1,0,0,18,3,18,40,7,40,13
0,0,1,0,1,0,1,3,6,15,0,19,0,28
2,2,0,1,0,0,0,12,4,20,0,22,50,2
2,2,2,0,0,0,0,18,3,17,25,10,35,17
1,1,1,0,1,0,1,6,5,14,5,23,35,9
0,0,1,0,1,0,0,15,6,2,15,12,35,10
2,2,1,0,0,1,0,1,3,10,20,18,15,7
1,1,1,0,1,0,0,1,5,9,35,23,35,14
4,4,0,1,0,0,0,21,6,22,5,0,25,2
0,0,2,0,0,0,0,27,5,17,15,7,40,14
1,1,0,1,0,0,0,9,4,17,15,19,50,2
0,0,2,0,0,0,0,9,5,19,45,19,15,23
0,0,2,0,1,0,0,12,6,11,45,4,25,16
2,2,0,0,0,1,0,21,5,19,30,22,15,2
2,2,0,0,0,1,0,27,6,9,45,12,35,2
1,1,1,0,1,0,1,21,5,20,0,22,35,26
0,0,1,0,0,1,0,27,6,8,45,21,0,12
0,0,1,0,1,0,1,21,5,2,15,12,35,10
0,0,1,0,0,0,0,15,6,3,50,19,15,15
0,0,1,0,1,0,0,1,6,10,0,19,0,9
0,0,0,0,0,0,0,21,4,5,10,8,0,2
2,2,1,0,1,0,0,6,3,11,40,23,0,11
2,2,0,0,1,0,0,3,4,11,10,14,5,2
0,0,1,0,0,1,0,18,5,4,55,12,35,7
0,0,1,0,0,1,0,9,5,8,0,19,0,11
1,1,0,1,0,0,0,12,5,20,20,22,55,2
0,0,1,1,0,0,0,3,3,7,30,13,20,5
0,0,0,0,0,1,0,27,5,14,40,17,50,3
0,0,1,0,0,0,0,21,5,5,15,6,50,25
1,1,1,0,0,0,0,12,6,10,0,16,15,6
4,4,0,0,0,1,0,18,3,8,20,10,35,2
1,1,1,0,1,0,1,12,5,20,0,10,5,14
2,2,0,0,0,1,0,1,3,21,10,0,5,2
0,0,1,1,0,0,0,1,6,17,10,1,30,8
1,1,2,0,0,0,0,1,5,12,0,7,55,19
1,1,1,0,1,0,0,21,5,17,0,14,25,21
0,0,1,1,0,0,0,15,6,5,10,10,5,4
2,2,0,0,1,0,0,3,4,17,45,20,45,3
2,2,0,1,0,0,0,9,3,13,10,16,10,3
2,2,0,0,1,0,0,18,5,11,10,14,5,2
1,1,1,1,0,0,0,9,6,21,0,2,15,5
0,0,2,0,1,0,0,27,6,20,0,19,0,23
1,1,2,0,0,0,0,9,6,7,0,1,20,18
2,2,0,1,0,0,0,24,5,4,0,6,50,2
2,2,0,0,0,1,0,9,3,9,35,12,30,2
0,0,1,1,0,0,0,6,3,11,30,21,0,9
3,3,0,0,1,0,0,18,5,2,55,4,20,1
0,0,1,0,0,1,0,1,6,11,30,19,15,7
2,2,1,0,1,0,0,6,3,20,35,9,30,12
2,2,0,0,0,1,0,12,5,5,55,8,35,2
1,1,0,1,0,0,0,12,4,11,30,14,5,2
2,2,0,1,0,0,0,9,6,16,55,19,45,2
2,2,1,0,0,0,0,9,3,22,0,13,20,15
2,2,0,0,1,0,0,15,5,11,10,14,5,2
0,0,1,0,0,1,0,9,6,10,35,19,35,9
0,0,1,0,1,0,0,9,3,8,0,4,25,20
0,0,1,0,0,1,0,3,6,8,0,21,0,13
2,2,0,1,0,0,0,12,4,8,30,11,20,2
0,0,1,0,0,0,0,3,6,17,40,9,35,15
0,0,1,0,0,1,0,3,3,12,50,1,35,12
1,1,2,0,0,0,0,1,5,10,0,5,25,19
1,1,1,0,1,0,1,9,5,14,5,20,45,6
1,1,1,0,1,0,0,12,5,9,35,9,45,24
0,0,1,0,0,1,0,6,3,15,15,1,35,10
2,2,0,0,0,1,0,15,6,7,45,10,40,2
0,0,1,1,0,0,0,15,5,5,5,16,10,11
1,1,1,0,1,0,0,15,5,16,30,12,0,19
1,1,2,0,0,1,0,21,5,15,10,23,30,8
0,0,2,0,1,0,0,27,6,5,30,12,35,7
1,1,1,0,1,0,0,24,5,20,25,21,5,24
1,1,1,1,0,0,0,18,5,19,35,23,15,3
0,0,2,0,0,0,0,27,5,20,15,19,15,23
0,0,1,0,0,1,0,15,6,4,55,19,0,14
0,0,1,0,1,0,0,27,3,11,30,18,50,7
3,3,0,0,1,0,1,21,6,2,55,4,20,1
0,0,1,0,1,0,1,1,6,20,55,4,25,7
1,1,0,0,0,1,1,15,4,22,20,0,40,2
1,1,1,0,1,0,1,9,5,20,0,12,0,16
1,1,0,1,0,0,0,18,4,11,30,14,5,2
0,0,1,0,0,1,0,18,5,7,5,19,15,12
3,3,0,0,0,1,0,24,5,22,45,0,15,1
2,2,0,0,1,0,1,12,6,18,55,22,0,3
0,0,1,0,0,1,0,21,3,10,45,18,50,8
2,2,0,1,0,0,0,3,4,18,55,21,50,2
2,2,1,0,1,0,1,21,3,14,5,11,25,21
0,0,1,0,0,1,0,24,6,7,30,19,15,11
3,3,0,1,0,0,0,27,6,12,0,13,30,1
2,2,0,0,1,0,0,24,5,7,10,10,10,3
0,0,1,1,0,0,0,9,3,21,5,1,45,4
1,1,2,0,0,0,0,6,6,10,0,1,20,15
2,2,0,0,0,1,0,3,5,5,55,8,35,2
0,0,2,0,1,0,0,27,6,21,25,19,0,21
2,2,2,0,0,0,0,12,3,8,50,10,15,25
1,1,0,0,0,1,1,1,6,14,55,17,25,2
3,3,0,1,0,0,0,18,3,21,20,22,45,1
1,1,1,0,0,1,0,9,5,8,35,17,15,8
1,1,2,0,0,0,0,12,5,12,0,7,55,19
0,0,2,0,1,0,0,24,6,19,30,12,35,17
3,3,0,1,0,0,0,18,3,2,30,4,0,1
0,0,2,0,0,0,0,27,3,17,15,7,40,14
0,0,1,0,1,0,1,3,4,2,15,4,25,26
1,1,0,0,0,1,0,18,4,17,10,19,40,2
0,0,1,0,0,1,0,15,5,8,45,19,0,10
0,0,1,0,0,1,0,27,5,9,45,16,10,6
0,0,1,0,0,1,0,21,5,8,0,19,15,11
1,1,0,1,0,0,0,27,4,22,15,0,50,2
0,0,1,0,1,0,0,6,3,16,0,19,45,27
1,1,1,0,0,1,0,12,5,16,40,0,15,7
0,0,1,0,0,0,0,9,6,21,0,7,40,10
3,3,0,0,1,0,1,24,6,2,55,4,20,1
2,2,0,0,1,0,0,12,5,11,10,14,5,2
3,3,0,0,0,1,1,18,3,5,45,7,5,1
2,2,0,0,0,1,0,24,6,11,40,14,30,2
2,2,0,1,0,0,0,3,3,1,30,4,15,2
0,0,1,0,0,1,0,27,5,6,5,11,20,5
1,1,2,0,0,0,0,21,5,14,30,23,15,8
0,0,2,0,1,0,1,15,6,9,40,4,25,18
2,2,1,0,1,0,1,21,3,7,0,21,20,14
3,3,0,0,0,1,1,27,5,13,15,14,45,1
1,1,0,1,0,0,0,24,6,14,25,16,55,2
0,0,2,0,0,0,0,21,3,16,40,19,15,26
0,0,1,1,0,0,0,27,3,11,30,21,0,9
0,0,1,0,1,0,1,9,6,11,30,19,0,7
0,0,1,0,1,0,0,9,6,22,50,19,0,20
1,1,1,0,0,1,0,1,4,15,55,21,25,5
0,0,1,0,0,0,0,1,6,20,40,9,25,12
4,4,0,0,0,1,0,27,5,17,45,20,5,2
0,0,1,0,0,1,0,18,5,10,35,19,15,8
0,0,2,0,1,0,1,9,6,5,30,12,35,7
1,1,1,0,0,0,0,1,4,19,0,9,50,14
0,0,2,0,0,0,0,21,3,12,0,7,40,19
3,3,0,0,0,1,0,6,5,13,15,14,45,1
0,0,1,1,0,0,0,12,6,8,35,22,30,13
2,2,0,0,1,0,0,15,6,18,55,22,0,3
0,0,1,1,0,0,0,1,4,6,50,12,10,5
2,2,0,0,0,1,0,21,5,17,0,19,35,2
0,0,1,0,1,0,1,24,6,14,0,4,25,14
1,1,1,1,0,0,0,12,5,4,50,9,50,5
0,0,1,1,0,0,0,15,6,11,25,1,30,14
0,0,1,0,0,1,0,6,6,10,0,19,0,9
4,4,0,1,0,0,0,12,5,7,55,10,15,2
4,4,0,1,0,0,0,27,5,19,35,21,55,2
3,3,0,0,0,1,1,9,5,13,15,14,45,1
2,2,0,0,0,1,0,12,4,23,55,2,45,2
1,1,1,0,1,0,1,1,4,21,10,8,15,11
1,1,1,0,1,0,1,12,6,8,25,19,50,11
2,2,0,0,0,1,0,15,6,7,0,9,40,2
0,0,1,0,0,1,0,9,5,7,30,19,15,11
4,4,0,0,0,1,0,3,5,17,45,20,5,2
0,0,1,0,0,1,0,1,4,10,35,19,35,9
1,1,1,0,0,1,0,15,5,20,20,18,50,22
0,0,1,1,0,0,0,24,6,11,55,22,30,10
0,0,1,1,0,0,0,6,6,9,15,21,0,11
4,4,0,0,0,1,0,3,6,17,45,20,5,2
3,3,0,0,0,1,0,21,3,5,45,7,5,1
0,0,1,0,0,1,0,3,6,18,15,1,30,7
1,1,1,0,1,0,1,9,5,20,25,18,0,21
0,0,1,0,0,1,0,9,3,13,15,22,20,9
0,0,1,0,0,0,0,21,5,8,0,19,15,11
1,1,1,0,1,0,1,1,4,18,55,18,15,23
1,1,0,1,0,0,0,1,5,22,15,0,50,2
0,0,2,0,1,0,1,27,5,5,30,19,0,13
0,0,1,1,0,0,0,24,5,14,20,22,30,8
2,2,1,0,1,0,0,1,3,8,0,15,15,7
2,2,0,0,0,0,0,1,4,21,5,23,55,2
0,0,1,0,1,0,1,27,5,9,0,4,25,19
1,1,1,0,1,0,1,1,4,18,55,16,20,21
1,1,1,0,1,0,1,9,6,8,25,20,45,12
1,1,0,0,0,1,0,9,6,9,0,11,25,2
1,1,1,0,1,0,1,12,6,16,30,20,45,28
2,2,0,1,0,0,0,21,5,22,10,1,0,2
2,2,0,1,0,0,0,21,5,0,30,3,25,2
4,4,0,1,0,0,0,24,5,5,15,7,40,2
1,1,2,0,0,0,0,24,5,16,50,13,45,20
0,0,1,0,0,1,0,6,3,15,55,21,55,6
0,0,1,1,0,0,0,3,6,17,10,1,30,8
2,2,0,1,0,0,0,21,6,21,15,0,15,3
0,0,1,1,0,0,0,3,6,6,50,16,10,9
2,2,0,0,1,0,0,6,3,19,55,22,35,2
3,3,2,0,0,0,0,6,3,21,10,16,55,4
0,0,2,0,0,0,0,27,3,13,5,7,40,18
0,0,1,0,0,1,0,27,5,10,20,19,0,8
2,2,0,1,0,0,0,1,4,0,30,3,25,2
1,1,1,0,1,0,1,24,5,20,0,20,45,24
0,0,1,0,1,0,0,9,5,18,15,19,0,24
4,4,0,0,0,1,0,1,5,17,45,20,5,2
3,3,0,1,0,0,0,3,6,6,25,7,55,1
1,1,0,1,0,0,0,24,3,14,20,16,55,2
0,0,2,0,0,0,0,27,6,20,15,19,15,23
0,0,1,0,0,1,0,27,5,10,0,1,30,15
4,4,0,0,0,1,1,18,6,9,45,12,0,2
2,2,0,0,1,0,0,18,4,18,55,22,0,3
2,2,0,0,0,1,0,18,6,11,30,14,20,2
1,1,1,0,1,0,0,21,5,14,5,10,5,20
1,1,1,0,1,0,1,15,5,18,55,12,0,17
0,0,1,0,0,0,0,9,6,20,40,9,25,12
1,1,1,0,1,0,0,21,5,9,35,9,45,24
3,3,0,0,0,1,1,3,4,5,45,7,15,1
0,0,1,0,1,0,0,9,3,16,0,18,50,26
1,1,1,0,0,0,0,12,5,20,30,8,55,12
1,1,1,0,1,0,0,6,5,14,5,23,35,9
1,1,1,0,0,1,0,21,5,17,0,23,25,6
3,3,0,0,0,1,0,18,5,5,45,7,15,1
1,1,1,0,0,1,0,15,5,7,10,23,25,16
1,1,1,0,0,0,0,6,5,14,35,15,20,24
0,0,1,0,0,1,0,3,3,7,0,13,20,6
0,0,2,0,1,0,0,24,6,6,45,4,25,21
0,0,1,0,0,1,0,27,6,6,5,11,20,5
0,0,1,0,1,0,1,9,6,16,0,19,0,27
0,0,2,0,0,0,0,15,5,12,0,7,40,19
1,1,1,0,1,0,1,12,6,14,5,4,40,14
1,1,1,0,0,1,0,1,5,6,50,10,30,3
2,2,0,1,0,0,0,27,4,13,0,15,50,2
0,0,2,0,1,0,1,12,6,5,30,12,35,7
2,2,0,0,0,1,0,27,4,21,10,0,5,2
0,0,1,0,1,0,0,24,6,9,0,19,0,10
0,0,2,0,1,0,1,27,3,19,10,4,25,33
0,0,1,0,0,1,0,6,3,11,30,19,15,7
2,2,0,0,0,0,0,1,5,10,0,12,45,2
3,3,0,0,0,1,0,3,3,13,10,14,30,1
0,0,1,0,0,0,0,9,4,20,40,9,25,12
0,0,1,0,0,1,1,21,5,8,45,13,15,4
1,1,1,0,1,0,1,1,5,20,0,4,40,8
3,3,0,0,0,0,0,1,6,6,20,7,40,1
3,3,0,0,1,0,1,9,5,2,55,4,20,1
0,0,1,0,1,0,1,9,5,19,15,12,35,17
0,0,1,0,0,1,0,3,3,6,40,18,50,12
0,0,2,0,1,0,0,27,6,5,30,19,0,13
3,3,0,0,0,1,0,6,6,13,15,14,45,1
0,0,2,0,1,0,1,12,6,14,35,12,35,22
3,3,1,0,0,1,0,6,3,21,55,22,55,25
4,4,0,0,0,1,1,21,6,9,45,12,0,2
3,3,0,0,1,0,1,6,5,19,35,21,5,1
0,0,2,0,0,0,0,21,3,19,45,19,15,23
0,0,1,0,0,1,0,3,6,16,45,6,35,13
0,0,2,0,1,0,0,21,5,23,5,12,35,13
1,1,0,0,0,1,0,24,6,15,20,17,55,2
1,1,1,0,1,0,1,6,6,9,35,21,5,11
2,2,0,1,0,0,0,9,4,21,15,0,15,3
2,2,0,0,0,1,0,3,3,21,10,0,5,2
2,2,0,0,0,0,0,27,5,10,0,12,45,2
0,0,1,0,0,1,0,1,6,9,15,19,0,9
2,2,1,0,0,1,1,1,3,5,45,12,25,6
2,2,2,0,0,0,0,9,3,10,30,21,25,10
4,4,0,0,0,1,1,1,6,8,20,10,35,2
0,0,2,0,1,0,0,9,6,9,25,12,35,27
1,1,1,0,1,0,0,24,5,10,20,17,35,7
1,1,2,0,0,1,0,12,6,15,10,23,30,8
0,0,1,1,0,0,0,27,3,6,40,22,20,15
0,0,1,0,1,0,0,6,5,22,50,12,35,13
1,1,1,0,1,0,1,21,5,18,55,16,20,21
3,3,0,1,0,0,0,3,4,12,0,13,30,1
0,0,1,0,0,1,0,21,5,14,0,21,0,7
0,0,1,0,0,1,0,27,4,7,25,13,35,6
0,0,1,1,0,0,0,9,5,10,35,1,30,14
3,3,0,0,1,0,0,3,3,19,35,21,5,1
2,2,1,0,1,0,1,12,3,22,55,18,25,19
2,2,0,0,0,1,0,1,3,20,55,23,50,2
3,3,0,1,0,0,0,1,3,2,30,4,0,1
2,2,0,0,0,1,1,6,5,21,10,0,5,2
0,0,1,0,0,1,0,15,5,12,50,1,30,12
0,0,2,0,1,0,0,24,6,23,5,19,0,19
2,2,0,0,0,1,0,15,5,17,0,19,35,2
0,0,2,0,1,0,1,27,6,21,25,19,0,21
0,0,1,0,0,1,0,6,6,7,55,13,25,5
0,0,1,0,1,0,1,12,6,17,30,19,0,25
0,0,2,0,0,0,0,21,5,7,5,9,25,26
0,0,1,0,1,0,1,6,6,19,15,4,25,9
0,0,1,0,0,1,1,27,6,12,50,21,0,8
4,4,0,1,0,0,0,21,3,11,35,14,0,2
0,0,1,1,0,0,0,27,6,14,20,22,30,8
1,1,0,0,0,0,0,21,4,14,15,16,45,2
0,0,2,0,0,0,0,9,6,19,45,19,15,23
0,0,1,0,0,1,1,9,3,2,15,12,55,10
2,2,0,1,0,0,0,3,3,18,25,21,20,2
1,1,1,0,1,0,1,24,5,8,25,18,15,9
4,4,0,0,0,1,0,27,5,8,20,10,35,2
1,1,1,0,1,0,0,6,5,17,0,21,5,28
2,2,1,0,1,0,0,12,3,16,55,10,45,17
2,2,1,0,0,0,0,12,3,6,45,23,15,16
1,1,1,0,1,0,0,9,5,16,30,18,15,25
1,1,1,0,1,0,0,15,5,20,25,19,10,22
2,2,0,1,0,0,0,15,5,4,0,6,50,2
1,1,1,0,1,0,1,12,5,6,30,18,15,11
3,3,0,0,0,1,0,18,6,5,45,7,15,1
0,0,1,0,1,0,0,12,6,2,15,19,0,16
0,0,1,0,0,1,0,18,5,7,5,16,10,9
0,0,1,0,1,0,0,9,5,7,5,12,35,5
2,2,2,0,0,0,0,18,3,10,30,17,45,7
2,2,1,0,1,0,1,18,3,11,40,5,5,17
0,0,2,0,1,0,1,15,6,5,30,19,0,13
0,0,1,0,0,1,0,9,5,19,0,1,30,6
2,2,0,0,0,1,0,12,4,11,40,14,30,2
2,2,0,0,0,1,1,6,6,21,10,0,5,2
2,2,0,1,0,0,0,6,5,8,30,11,20,2
4,4,0,1,0,0,0,12,5,22,5,0,25,2
1,1,0,0,0,1,0,9,4,17,10,19,40,2
1,1,1,0,1,0,1,24,5,16,30,4,40,12
0,0,1,0,0,1,0,27,5,17,0,1,30,8
0,0,0,0,0,0,0,15,5,5,10,8,0,2
2,2,0,1,0,0,0,3,5,6,5,8,50,2
2,2,0,1,0,0,0,15,5,21,15,0,15,3
1,1,1,0,1,0,0,1,4,20,0,12,0,16
2,2,0,0,0,1,0,15,4,17,0,19,35,2
1,1,0,0,0,1,0,24,5,9,0,11,25,2
0,0,1,0,1,0,1,27,5,13,0,12,35,23
0,0,2,0,1,0,0,9,5,5,30,4,25,22
4,4,0,0,0,1,0,9,5,8,20,10,35,2
0,0,0,1,0,0,0,12,6,21,5,0,20,3
2,2,1,0,1,0,0,1,3,16,55,23,0,6
0,0,1,1,0,0,0,27,3,20,30,1,35,5
4,4,0,1,0,0,0,21,3,5,15,7,35,2
0,0,2,0,0,0,0,24,6,16,40,19,15,26
3,3,0,0,1,0,0,3,6,10,20,11,50,1
2,2,0,0,1,0,0,3,4,6,0,8,45,2
2,2,0,1,0,0,0,15,6,13,0,15,50,2
2,2,2,0,0,0,0,6,3,12,0,23,25,11
0,0,2,0,1,0,0,15,6,9,35,4,25,18
1,1,0,1,0,0,0,3,4,11,30,14,5,2
2,2,1,0,1,0,0,6,3,7,0,21,20,14
2,2,0,0,1,0,1,12,5,6,0,8,45,2
0,0,1,0,0,1,0,3,6,7,5,19,15,12
0,0,1,1,0,0,0,3,4,10,35,15,35,5
0,0,1,0,0,1,0,15,5,8,0,19,0,11
4,4,0,0,0,1,1,27,6,17,45,20,5,2
2,2,0,0,1,0,1,27,6,17,45,20,45,3
0,0,2,0,0,0,0,1,6,12,0,7,40,19
1,1,1,0,1,0,1,24,3,13,55,23,25,9
1,1,0,0,0,1,0,6,4,22,50,1,20,2
2,2,0,0,0,0,0,6,5,13,20,16,10,2
4,4,0,1,0,0,0,12,6,14,45,17,5,2
2,2,0,0,0,1,0,18,5,11,10,13,55,2
0,0,1,0,1,0,1,24,6,11,30,4,25,16
0,0,1,0,0,1,1,6,6,8,45,13,15,4
2,2,1,0,0,0,0,21,3,22,0,23,20,25
0,0,2,0,1,0,0,12,6,14,35,12,35,22
0,0,2,0,1,0,0,21,3,5,40,4,25,22
0,0,1,0,0,1,1,6,3,9,55,19,15,9
2,2,0,0,0,1,0,15,3,9,35,12,30,2
2,2,0,0,0,1,0,24,5,19,30,22,15,2
2,2,0,0,0,1,0,24,3,11,30,14,10,2
1,1,0,0,0,1,0,1,6,6,55,9,30,2
0,0,1,0,1,0,1,27,5,21,50,19,0,21
0,0,1,1,0,0,0,15,5,17,10,1,30,8
1,1,2,0,0,0,0,12,5,16,45,16,15,23
0,0,1,0,1,0,1,27,3,11,30,4,25,16
0,0,1,0,1,0,1,21,3,7,5,12,35,5
4,4,0,1,0,0,0,6,3,11,35,14,0,2
1,1,1,0,1,0,0,12,6,18,55,19,50,24
2,2,0,0,1,0,1,3,5,11,10,14,5,2
2,2,2,0,0,0,0,6,3,8,15,11,20,27
1,1,1,0,1,0,0,12,5,6,30,18,15,11
2,2,0,0,0,1,0,24,3,5,45,8,35,2
0,0,2,0,0,0,0,27,5,22,0,19,15,21
0,0,1,1,0,0,0,27,5,6,50,12,10,5
1,1,1,0,1,0,1,12,5,14,5,19,50,5
0,0,1,0,0,0,0,6,6,8,0,19,15,11
0,0,1,0,1,0,0,9,3,6,50,19,45,12
0,0,2,0,0,0,0,6,5,22,0,19,15,21
0,0,1,0,0,1,0,21,3,6,0,15,30,9
0,0,1,0,0,1,0,18,5,13,0,1,30,12
1,1,1,0,1,0,0,24,5,17,0,23,35,6
2,2,0,0,1,0,1,9,4,8,20,11,20,3
2,2,1,0,1,0,1,12,3,20,35,10,45,14
1,1,0,1,0,0,0,3,6,4,40,7,15,2
1,1,0,1,0,0,0,27,6,9,35,12,10,2
3,3,1,0,0,0,0,12,3,5,55,20,35,14
0,0,1,0,0,1,1,21,3,14,35,22,20,7
2,2,0,0,0,1,0,9,4,21,0,23,50,2
0,0,2,0,1,0,0,12,6,5,30,19,0,13
3,3,0,0,1,0,1,6,5,7,5,8,30,1
1,1,1,0,1,0,0,21,5,6,30,8,15,25
0,0,2,0,1,0,1,3,6,21,25,19,0,21
0,0,1,0,0,1,0,15,6,8,0,19,0,11
0,0,1,0,0,1,0,27,5,18,0,1,30,7
0,0,0,1,0,0,0,21,6,14,25,17,40,3
1,1,0,0,0,1,1,3,4,6,55,9,30,2
0,0,1,0,1,0,0,21,3,13,0,18,50,5
4,4,0,0,0,1,0,15,6,17,45,20,5,2
0,0,2,0,1,0,1,9,5,5,30,4,25,22
2,2,1,0,1,0,0,6,3,20,35,8,15,11
1,1,0,1,0,0,0,15,4,17,15,19,50,2
1,1,0,0,0,1,1,27,6,9,0,11,25,2
0,0,1,0,1,0,0,6,3,19,45,19,45,24
2,2,0,1,0,0,0,24,5,21,15,0,15,3
0,0,1,1,0,0,0,3,6,11,55,22,30,10
0,0,2,0,0,0,0,9,3,7,5,19,15,36
1,1,0,0,0,1,0,24,4,9,0,11,25,2
1,1,0,1,0,0,0,18,6,4,40,7,15,2
0,0,1,0,0,1,0,6,6,14,0,1,30,11
2,2,0,0,1,0,0,1,4,11,10,14,5,2
2,2,0,1,0,0,0,15,3,22,20,1,10,2
0,0,1,0,0,1,0,27,6,10,20,19,15,8
2,2,1,0,1,0,0,1,3,8,0,13,15,5
0,0,1,0,0,1,0,3,6,8,45,21,0,12
1,1,2,0,0,0,0,9,6,9,50,12,30,26
0,0,1,0,1,0,0,27,3,9,55,18,50,8
3,3,0,0,0,0,0,6,3,21,5,22,25,1
0,0,1,0,1,0,0,21,3,19,45,18,50,23
4,4,0,0,0,0,0,27,3,11,40,13,55,2
2,2,1,0,1,0,1,21,3,11,40,20,20,8
1,1,0,1,0,0,0,21,6,15,15,17,45,2
0,0,1,1,0,0,0,9,3,2,5,7,10,5
0,0,1,0,1,0,1,18,5,11,30,4,25,16
0,0,1,0,0,1,0,3,3,7,5,22,20,15
0,0,2,0,1,0,1,18,5,9,40,4,25,18
0,0,1,0,0,0,0,21,3,12,30,9,25,20
0,0,1,0,1,0,0,18,5,9,0,19,0,10
0,0,1,0,0,1,0,12,6,8,45,19,0,10
1,1,1,1,0,0,0,24,3,14,30,20,10,5
1,1,1,0,0,0,0,9,6,16,45,21,5,28
0,0,1,0,0,1,0,21,5,19,0,1,30,6
1,1,1,0,0,1,0,15,5,7,35,23,30,15
0,0,1,0,0,1,1,24,6,10,20,21,0,10
0,0,1,0,1,0,1,27,5,10,0,12,35,26
2,2,2,0,0,0,0,18,3,8,50,10,35,25
1,1,1,0,0,1,0,24,3,17,0,22,55,5
1,1,2,0,0,0,0,12,5,16,45,12,30,19
0,0,1,0,0,1,0,27,3,13,5,22,20,9
1,1,0,0,0,1,0,1,3,6,55,9,35,2
1,1,1,0,1,0,0,9,5,21,10,8,15,11
0,0,1,0,0,1,0,21,5,8,45,19,0,10
1,1,0,1,0,0,0,3,6,15,15,17,45,2
1,1,1,0,1,0,1,9,5,21,10,4,40,7
0,0,1,0,0,1,0,9,5,7,25,13,35,6
0,0,1,0,0,1,0,3,3,7,0,15,30,8
1,1,0,1,0,0,0,3,3,22,10,0,55,2
1,1,0,1,0,0,0,3,3,14,20,16,55,2
0,0,1,0,0,1,0,15,4,17,55,22,50,4
0,0,2,0,1,0,1,27,6,9,40,19,0,9
0,0,1,0,0,0,0,24,6,20,40,9,25,12
0,0,2,0,1,0,0,12,6,11,45,12,35,24
0,0,1,1,0,0,0,24,6,6,50,16,10,9
2,2,0,1,0,0,0,24,6,7,10,10,5,2
1,1,0,0,0,1,0,21,5,17,10,19,40,2
1,1,1,0,1,0,0,1,5,17,0,10,55,17
2,2,0,1,0,0,0,27,4,10,10,13,0,2
1,1,0,0,0,0,0,24,6,14,15,16,45,2
2,2,0,0,1,0,0,6,4,8,20,11,20,3
0,0,1,0,1,0,1,9,6,19,45,12,35,16
3,3,0,0,1,0,0,27,3,10,20,11,50,1
0,0,1,0,1,0,0,3,6,13,0,19,0,6
2,2,0,0,1,0,1,9,6,6,0,8,45,2
0,0,2,0,0,1,0,21,3,7,5,21,20,14
0,0,1,1,0,0,0,24,6,5,5,16,10,11
1,1,0,1,0,0,0,12,5,21,25,0,5,2
0,0,2,0,0,0,0,9,5,13,15,9,25,20
1,1,1,0,1,0,1,24,5,18,55,19,50,24
2,2,0,0,1,0,0,12,5,17,45,20,45,3
0,0,1,0,1,0,1,6,3,9,0,18,50,9
0,0,1,1,0,0,0,15,6,8,30,21,0,12
2,2,0,0,0,0,0,3,4,13,20,16,10,2
0,0,1,1,0,0,0,21,3,16,0,1,35,9
0,0,1,0,0,1,0,6,6,9,0,21,0,12
4,4,0,0,0,1,0,1,5,8,20,10,35,2
2,2,0,0,0,1,0,27,4,4,55,7,45,2
3,3,0,0,1,0,1,27,6,7,5,8,30,1
1,1,0,1,0,0,0,1,6,20,20,22,55,2
1,1,1,0,1,0,1,6,5,6,30,16,20,9
0,0,1,0,1,0,0,1,6,21,50,12,35,14
1,1,1,0,1,0,0,6,6,21,10,9,20,12
2,2,1,0,1,0,1,21,3,11,40,11,25,23
1,1,1,0,1,0,0,1,4,20,25,18,0,21
1,1,1,0,1,0,0,9,5,17,0,10,55,17
1,1,0,1,0,0,0,9,3,20,25,23,5,2
1,1,0,0,0,1,0,9,5,9,0,11,25,2
2,2,0,1,0,0,0,27,4,22,10,1,0,2
0,0,1,0,0,1,0,27,3,16,45,22,15,5
3,3,1,0,0,1,0,12,3,8,45,22,55,14
1,1,1,0,1,0,0,9,5,20,0,10,5,14
0,0,1,1,0,0,0,6,5,11,25,1,30,14
2,2,0,0,0,1,0,9,3,23,25,2,10,2
1,1,1,1,0,0,0,1,4,18,5,23,30,5
1,1,1,1,0,0,0,24,5,19,35,23,15,3
0,0,1,1,0,0,0,9,3,6,40,16,10,9
0,0,1,0,1,0,1,18,5,19,45,4,25,8
2,2,1,0,1,0,0,12,3,5,50,15,0,9
1,1,2,0,0,0,0,24,5,10,0,1,20,15
0,0,0,0,1,0,1,3,6,11,0,14,15,3
0,0,1,0,0,1,0,21,3,9,0,18,50,9
1,1,1,0,1,0,1,24,5,18,55,18,15,23
