Source,Destination,Total_Stops,Price,Airline_IndiGo,Airline_Jet Airways,Airline_other,Additional_Info_Some info,Date_of_Journey_day,Date_of_Journey_month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_in_hours
1,1,1,13759,0,1,0,0,24,3,8,25,12,0,27
3,3,0,2017,0,0,1,0,3,6,22,45,0,15,1
2,2,0,4885,0,0,1,1,15,6,9,30,12,20,2
0,0,1,10786,0,0,1,0,27,5,6,0,19,15,13
3,3,1,12080,0,0,1,0,12,3,7,30,9,25,25
1,1,0,4804,1,0,0,0,9,6,20,20,22,55,2
0,0,1,6587,0,0,0,0,21,3,21,0,19,15,22
0,0,2,8728,0,1,0,1,27,3,5,10,18,50,13
0,0,1,7452,0,0,1,0,18,5,20,45,7,10,10
2,2,0,4823,1,0,0,0,6,6,20,0,22,50,2
0,0,1,8310,0,0,1,0,9,5,7,5,22,30,15
2,2,0,5403,0,0,1,0,1,4,11,30,14,20,2
0,0,2,13376,0,1,0,0,9,6,14,35,12,35,22
0,0,1,10877,0,0,1,0,3,6,10,35,19,0,8
2,2,1,14815,0,1,0,0,6,3,22,50,0,45,25
0,0,1,6558,1,0,0,0,21,3,6,40,16,10,9
0,0,1,14067,0,0,1,0,21,5,9,0,21,0,12
0,0,1,9627,0,0,1,0,21,5,9,15,19,0,9
0,0,1,14714,0,1,0,0,3,6,19,15,19,0,23
0,0,0,5000,1,0,0,0,9,5,5,35,8,50,3
0,0,1,9845,0,0,1,0,21,3,6,0,21,0,15
1,1,1,10844,0,1,0,1,18,5,18,55,16,20,21
0,0,1,7048,1,0,0,0,27,3,4,45,13,20,8
1,1,1,12692,0,1,0,0,12,6,9,35,10,55,25
0,0,1,13843,0,1,0,1,9,3,21,50,18,50,21
2,2,1,7832,0,1,0,1,21,3,14,5,7,40,17
3,3,0,4049,1,0,0,0,1,6,9,15,10,45,1
0,0,1,12242,0,1,0,0,27,3,8,0,18,50,10
0,0,1,10262,0,1,0,1,24,6,19,15,19,0,23
1,1,1,14571,0,1,0,0,9,6,8,25,19,50,11
1,1,0,4174,0,0,1,0,24,5,17,10,19,40,2
0,0,1,11264,0,0,1,0,27,5,6,0,12,35,6
1,1,0,4174,1,0,0,0,18,4,21,25,0,5,2
4,4,0,3540,1,0,0,0,12,6,5,15,7,40,2
1,1,1,9345,0,0,1,0,18,5,7,10,20,20,13
0,0,2,9653,0,0,0,0,6,6,16,40,19,15,26
3,3,0,3342,1,0,0,0,18,3,6,20,7,45,1
0,0,1,8073,0,0,1,0,18,5,10,0,1,30,15
1,1,1,7064,0,1,0,1,1,4,6,30,20,45,14
0,0,2,13376,0,1,0,0,27,6,14,35,12,35,22
0,0,1,15135,0,0,1,0,6,3,8,25,18,50,10
1,1,1,10413,0,0,0,0,24,5,10,0,20,25,10
1,1,1,9187,0,0,1,0,1,5,20,20,10,45,14
0,0,2,13292,0,1,0,0,1,6,9,35,12,35,27
0,0,1,6674,1,0,0,0,9,3,7,35,16,10,8
0,0,1,8330,1,0,0,0,9,5,17,30,1,30,8
0,0,1,11200,0,0,1,0,1,6,6,40,19,0,12
0,0,1,10262,0,1,0,1,3,6,10,0,12,35,26
0,0,0,6216,0,0,1,0,15,4,14,40,17,50,3
1,1,1,10844,0,1,0,1,18,5,20,0,19,50,23
1,1,1,11134,0,1,0,1,24,3,16,55,18,10,25
4,4,0,5277,1,0,0,0,18,6,22,5,0,25,2
0,0,2,14300,0,1,0,0,27,6,8,10,12,35,28
2,2,1,17471,0,1,0,0,6,3,22,50,20,20,21
1,1,1,10844,0,1,0,1,21,5,21,10,9,20,12
2,2,0,5469,0,0,1,1,15,3,5,45,8,35,2
0,0,1,10262,0,1,0,1,9,6,14,0,12,35,22
0,0,1,7185,0,0,1,0,6,3,16,35,22,50,6
1,1,0,3807,0,0,1,0,18,6,19,55,22,25,2
0,0,1,14714,0,1,0,0,1,6,17,30,4,25,10
1,1,1,8610,0,0,1,0,6,5,7,10,20,20,13
0,0,1,17234,0,1,0,0,6,3,7,5,18,50,11
0,0,2,15629,0,0,1,0,12,6,11,35,21,0,9
0,0,2,6128,0,0,1,0,27,3,7,5,21,20,14
0,0,1,16289,0,1,0,0,9,3,16,0,4,25,12
0,0,2,15129,0,1,0,0,9,5,5,30,19,0,13
2,2,1,7832,0,1,0,1,21,3,14,5,10,25,20
2,2,1,22270,0,1,0,0,1,3,8,0,16,10,8
1,1,1,11467,0,1,0,0,1,5,17,0,9,45,16
3,3,0,4392,1,0,0,0,9,5,19,5,20,35,1
1,1,0,4491,0,0,1,0,6,5,17,10,19,40,2
1,1,1,9663,0,1,0,1,18,5,21,10,9,20,12
0,0,1,5883,1,0,0,0,27,6,18,35,1,30,6
0,0,1,14777,0,0,0,0,3,3,19,0,7,40,12
1,1,1,5162,0,0,1,0,21,5,6,50,10,30,3
1,1,0,4804,1,0,0,0,1,6,21,25,0,5,2
1,1,1,8529,0,1,0,1,12,6,14,5,12,0,21
1,1,1,10844,0,1,0,1,9,6,6,30,16,20,9
1,1,0,3873,0,0,1,0,9,4,6,55,9,30,2
1,1,0,4804,1,0,0,0,12,6,9,35,12,20,2
3,3,0,5678,0,1,0,0,12,5,2,55,4,20,1
1,1,1,12681,0,1,0,0,1,4,6,30,18,15,11
2,2,1,9623,0,1,0,0,15,3,5,50,12,20,6
0,0,1,15147,0,0,1,0,3,3,8,55,21,0,12
1,1,1,9345,0,0,1,0,24,5,7,10,23,25,16
1,1,1,7757,0,1,0,1,6,5,18,55,10,5,15
1,1,1,10844,0,1,0,1,12,5,16,30,12,0,19
2,2,2,11948,0,0,0,0,3,3,11,5,22,10,35
0,0,2,13376,0,1,0,0,27,6,6,45,12,35,29
1,1,1,6117,0,0,0,0,15,5,19,0,4,40,9
0,0,1,6171,1,0,0,0,6,3,4,55,16,10,11
1,1,1,13626,0,1,0,0,12,6,14,5,19,50,5
2,2,1,17471,0,1,0,0,6,3,21,25,19,10,21
0,0,1,7531,0,0,1,0,21,3,10,20,19,15,8
0,0,1,12373,0,1,0,1,9,5,15,0,4,25,13
0,0,1,16289,0,1,0,0,27,5,7,5,12,35,5
2,2,0,4777,1,0,0,0,24,3,10,10,13,0,2
2,2,0,5198,0,1,0,1,21,4,8,20,11,20,3
1,1,1,10844,0,1,0,1,6,6,14,5,23,35,9
2,2,0,7171,0,0,0,0,18,5,17,0,19,45,2
0,0,2,11942,0,0,0,0,27,6,18,45,19,15,24
2,2,0,4423,1,0,0,0,27,4,10,30,13,20,2
0,0,0,5586,0,0,1,0,18,3,14,55,17,50,2
1,1,1,11134,0,1,0,1,24,3,16,55,12,0,19
2,2,0,4284,0,0,1,0,24,3,5,50,8,40,2
1,1,0,6245,0,0,0,0,1,5,14,15,16,45,2
2,2,1,10341,0,0,1,0,15,3,10,20,18,15,7
2,2,0,6860,0,0,1,0,3,3,5,45,8,35,2
3,3,0,2050,0,0,0,0,3,4,19,30,20,45,1
0,0,1,5797,0,0,1,1,24,6,17,45,1,30,7
2,2,0,7648,1,0,0,0,9,3,8,30,11,30,3
2,2,0,8851,0,0,0,0,15,3,21,10,23,55,2
1,1,2,13007,0,0,0,0,6,6,10,0,5,25,19
1,1,1,13067,0,1,0,0,24,5,9,35,9,45,24
2,2,1,4049,1,0,0,0,18,3,16,55,21,50,4
1,1,1,12692,0,1,0,0,12,6,17,0,18,0,25
4,4,0,4667,0,0,0,0,9,5,11,40,13,55,2
0,0,2,8938,0,0,1,1,3,3,7,10,21,20,14
0,0,1,10208,1,0,0,0,21,3,7,30,15,30,8
0,0,1,7354,0,0,1,0,3,6,11,25,19,15,7
2,2,0,5438,0,0,0,0,21,4,17,0,19,45,2
1,1,0,4107,0,0,1,0,24,5,22,50,1,20,2
1,1,1,11134,0,1,0,1,24,3,19,45,12,0,16
0,0,1,10262,0,1,0,1,15,6,20,55,12,35,15
1,1,2,14083,0,0,0,0,24,5,7,0,1,20,18
1,1,1,9345,0,0,1,0,9,6,7,10,23,25,16
0,0,1,12373,0,1,0,1,9,5,17,30,12,35,19
0,0,1,10196,0,0,1,1,15,6,16,0,1,30,9
0,0,1,5947,1,0,0,0,15,4,16,0,21,0,5
1,1,1,13044,0,1,0,0,12,6,14,5,9,20,19
1,1,1,9663,0,1,0,1,18,5,5,45,9,20,27
2,2,1,27992,0,1,0,0,1,3,5,45,20,20,14
1,1,1,7476,1,0,0,0,24,3,15,10,19,50,4
1,1,1,10413,0,0,0,0,9,6,7,0,20,25,13
0,0,1,10261,0,0,1,0,1,6,11,40,19,15,7
1,1,1,14151,0,1,0,0,6,6,9,35,23,35,14
2,2,0,5176,0,0,0,0,6,4,6,10,8,55,2
0,0,1,14714,0,1,0,0,6,6,10,0,4,25,18
1,1,1,9314,0,1,0,1,15,5,17,0,14,25,21
0,0,1,14714,0,1,0,0,24,6,21,50,4,25,6
0,0,1,12192,0,0,1,0,6,6,8,0,19,0,11
3,3,0,1759,0,0,1,0,3,4,22,45,0,15,1
0,0,1,4744,1,0,0,0,27,3,2,5,7,25,5
2,2,0,7229,0,1,0,0,21,5,19,50,22,50,3
0,0,1,15029,0,1,0,0,9,3,0,20,4,25,28
1,1,0,4462,1,0,0,0,15,3,20,25,23,5,2
4,4,0,6300,0,0,1,0,12,3,8,20,10,35,2
3,3,0,2575,0,0,0,0,21,3,19,30,20,45,1
2,2,1,11087,0,1,0,1,12,3,18,55,19,10,24
0,0,1,6305,0,0,1,0,27,3,4,0,13,20,9
2,2,0,8290,0,0,1,0,9,3,19,40,22,20,2
2,2,0,5769,0,1,0,1,18,6,7,10,10,10,3
2,2,0,4990,1,0,0,0,12,4,21,15,0,15,3
2,2,0,6135,0,0,1,0,3,3,23,25,2,10,2
0,0,1,5733,1,0,0,0,27,3,2,0,7,45,5
0,0,1,7670,0,0,1,0,15,5,6,0,21,0,15
0,0,2,12819,0,1,0,0,27,6,19,10,19,0,23
2,2,0,4823,1,0,0,0,3,5,20,0,22,50,2
0,0,1,6979,1,0,0,0,9,5,4,55,21,0,16
1,1,1,10493,0,0,0,0,24,3,9,25,18,30,9
0,0,2,16111,0,0,0,0,9,3,20,0,19,15,23
0,0,2,10651,0,0,0,0,9,6,22,0,19,15,21
0,0,1,6600,1,0,0,0,27,5,5,5,16,10,11
0,0,2,10919,0,1,0,1,12,6,14,35,12,35,22
1,1,0,5198,1,0,0,0,21,3,10,10,12,55,2
2,2,2,12778,0,0,0,0,12,3,8,50,16,20,31
3,3,0,2754,1,0,0,0,27,3,19,5,20,30,1
0,0,2,15129,0,1,0,0,9,5,23,5,19,0,19
0,0,1,7255,1,0,0,0,9,5,20,25,1,30,5
0,0,1,14486,0,0,1,0,21,3,7,5,13,20,6
0,0,1,6591,0,0,1,0,21,4,7,0,12,55,5
2,2,0,3573,0,0,1,1,21,5,21,10,0,5,2
0,0,1,10262,0,1,0,1,1,6,15,0,12,35,21
1,1,1,14388,0,1,0,0,15,5,18,55,10,5,15
0,0,1,14714,0,1,0,0,3,6,17,30,19,0,25
0,0,2,10368,0,1,0,1,12,6,19,30,12,35,17
4,4,0,3384,0,0,1,0,21,3,9,30,12,5,2
1,1,1,7742,0,0,0,0,24,3,12,0,13,40,25
0,0,1,6386,1,0,0,0,9,6,2,0,7,45,5
2,2,0,7229,0,1,0,1,6,6,18,55,22,0,3
1,1,1,8891,0,0,0,0,6,5,9,25,18,30,9
0,0,1,13587,0,0,1,0,1,6,13,0,21,0,8
0,0,1,8227,1,0,0,0,27,3,7,30,13,20,5
1,1,2,12125,0,0,0,0,1,4,9,50,23,15,13
1,1,0,3873,0,0,1,0,15,6,22,20,0,40,2
0,0,1,13377,0,0,1,0,12,6,16,0,1,30,9
1,1,1,10953,0,1,0,0,12,5,20,25,23,35,27
1,1,0,4622,0,0,1,0,9,3,6,55,9,35,2
1,1,1,14231,0,1,0,0,24,3,13,55,10,5,20
0,0,1,10262,0,1,0,1,24,6,21,50,19,0,21
2,2,0,3943,1,0,0,0,15,4,22,10,1,0,2
1,1,1,8610,0,0,1,0,12,5,20,20,20,20,24
0,0,1,6717,0,0,1,0,21,3,7,5,22,20,15
0,0,1,10877,0,0,1,0,24,6,8,30,19,0,10
1,1,1,4775,1,0,0,0,1,5,15,15,20,5,4
1,1,1,14571,0,1,0,0,9,6,16,30,22,35,6
2,2,0,6205,0,0,1,1,24,3,9,35,12,30,2
1,1,1,14151,0,1,0,0,18,5,20,25,18,0,21
0,0,1,6637,0,0,1,0,27,3,11,40,21,0,9
2,2,2,12074,0,0,0,0,3,3,7,30,10,50,27
1,1,0,4804,1,0,0,0,21,6,11,30,14,5,2
1,1,1,7252,1,0,0,0,6,5,21,0,2,15,5
0,0,1,6069,1,0,0,0,3,6,7,35,12,10,4
0,0,1,15554,0,1,0,0,9,5,11,30,19,0,7
4,4,0,3850,1,0,0,0,18,5,15,40,18,25,2
0,0,2,12940,0,0,0,0,18,5,18,45,19,15,24
1,1,1,8844,0,0,1,0,1,5,11,15,18,30,7
0,0,1,15190,0,1,0,1,12,6,7,5,19,0,11
2,2,1,9134,0,1,0,1,15,3,8,0,16,10,8
0,0,1,11822,0,1,0,0,9,4,20,55,12,35,15
0,0,1,15078,0,0,1,0,9,5,15,0,1,30,10
3,3,0,11005,0,0,1,0,1,3,22,45,0,10,1
0,0,1,7006,1,0,0,0,21,3,15,0,1,35,10
2,2,1,4259,1,0,0,0,9,3,16,55,21,50,4
0,0,2,11762,0,0,0,0,9,3,21,30,19,15,21
2,2,1,8147,0,1,0,1,24,3,8,55,9,0,24
1,1,0,3841,0,0,1,1,27,5,6,55,9,30,2
1,1,0,4174,1,0,0,0,3,4,17,15,19,50,2
0,0,1,12898,0,1,0,1,27,5,17,30,4,25,10
0,0,1,5583,0,0,1,0,6,6,15,45,22,5,6
0,0,1,10262,0,1,0,1,6,6,11,30,19,0,7
2,2,0,7229,0,1,0,0,6,5,6,0,8,45,2
0,0,2,15129,0,1,0,0,21,5,5,30,4,25,22
2,2,0,4668,0,0,1,0,9,6,21,0,23,50,2
2,2,0,4990,1,0,0,0,18,4,18,25,21,20,2
1,1,0,6985,1,0,0,0,24,3,22,10,0,55,2
2,2,0,4823,1,0,0,0,3,4,16,55,19,55,3
1,1,1,9345,0,0,1,0,18,5,7,10,18,50,11
1,1,1,10844,0,1,0,1,15,5,14,5,16,20,26
0,0,2,14657,0,1,0,0,9,5,9,35,12,35,27
0,0,1,6818,1,0,0,0,3,6,5,5,16,10,11
0,0,2,11543,0,0,0,0,15,5,5,55,7,40,25
3,3,0,2175,0,0,1,1,24,3,22,45,0,10,1
1,1,1,10844,0,1,0,1,6,6,18,55,16,20,21
3,3,0,8040,0,1,0,0,1,4,7,5,8,30,1
1,1,1,14571,0,1,0,0,6,6,8,25,20,45,12
1,1,1,14571,0,1,0,0,9,6,6,30,12,0,5
0,0,1,12898,0,1,0,1,21,5,16,0,12,35,20
0,0,1,14848,0,0,1,0,12,6,10,0,19,15,9
0,0,1,8283,0,0,1,0,18,5,19,0,1,30,6
2,2,0,7229,0,1,0,0,21,4,15,15,18,10,2
0,0,1,8405,0,0,1,0,18,5,11,40,1,30,13
0,0,2,19266,0,1,0,0,3,3,5,40,4,25,22
0,0,1,11038,0,0,0,0,6,3,17,40,8,15,14
2,2,0,8016,0,1,0,0,12,6,18,55,22,0,3
4,4,0,3384,0,0,1,0,21,3,17,45,20,5,2
0,0,1,6573,1,0,0,0,9,4,18,35,1,30,6
0,0,2,12819,0,1,0,0,24,6,23,5,19,0,19
0,0,2,15129,0,1,0,0,21,5,9,40,4,25,18
2,2,0,3943,1,0,0,0,27,6,23,30,2,20,2
2,2,1,7832,0,1,0,1,24,3,22,50,12,15,13
2,2,0,6860,1,0,0,0,24,3,7,10,10,5,2
2,2,0,4823,1,0,0,0,12,5,18,25,21,20,2
2,2,0,5228,0,0,0,0,6,5,17,0,19,45,2
1,1,1,13364,0,1,0,0,1,4,14,5,19,50,5
2,2,1,13555,0,1,0,0,18,3,16,55,7,40,14
4,4,0,5277,1,0,0,0,6,3,22,5,0,25,2
1,1,2,13243,0,0,0,0,12,5,7,0,1,20,18
0,0,1,9794,0,0,1,0,9,5,6,0,19,0,13
2,2,0,8016,0,1,0,0,6,6,6,0,8,45,2
0,0,1,13377,0,0,1,0,1,6,17,30,1,30,8
1,1,1,12692,0,1,0,0,9,6,17,0,22,5,29
1,1,2,10697,0,0,0,0,6,6,8,20,18,30,10
4,4,0,3384,0,0,1,0,27,3,9,30,12,5,2
0,0,1,6734,1,0,0,0,9,5,6,50,22,30,15
1,1,1,10844,0,1,0,1,6,6,20,0,9,20,13
2,2,0,5228,0,0,0,0,24,5,21,5,23,55,2
1,1,1,8891,0,0,0,0,24,5,9,25,11,10,25
4,4,0,3384,1,0,0,0,27,3,7,55,10,15,2
0,0,1,17057,0,0,1,0,3,3,8,0,21,0,13
1,1,1,3480,1,0,0,0,3,4,19,20,23,45,4
2,2,0,4423,0,0,1,0,3,5,9,30,12,20,2
1,1,1,14178,0,1,0,0,9,6,6,30,4,40,22
0,0,1,4760,0,0,1,1,24,6,8,45,13,15,4
1,1,1,14151,0,1,0,0,1,4,20,25,9,45,13
1,1,1,12681,0,1,0,0,1,4,20,0,16,20,20
0,0,0,4886,0,1,0,1,3,4,11,0,14,15,3
1,1,0,3807,0,0,1,0,21,6,10,20,12,55,2
1,1,0,4804,1,0,0,0,18,5,4,40,7,15,2
2,2,1,5694,1,0,0,0,9,3,7,30,12,20,4
0,0,1,10197,0,0,1,0,24,5,9,0,19,0,10
2,2,0,4077,1,0,0,0,15,6,23,30,2,20,2
1,1,1,14781,0,1,0,0,1,5,6,30,18,15,11
1,1,0,5224,1,0,0,0,9,5,11,30,14,5,2
1,1,0,4804,1,0,0,0,24,4,21,25,0,5,2
1,1,1,8586,0,1,0,1,21,5,6,30,4,40,22
1,1,1,7662,0,0,0,0,21,5,12,0,13,15,25
0,0,1,18550,0,1,0,0,3,3,9,55,18,50,8
1,1,1,8610,0,0,1,0,12,6,17,0,23,25,6
2,2,0,7229,0,1,0,0,1,5,7,10,10,10,3
1,1,2,12009,0,0,0,0,6,6,10,0,5,25,19
1,1,1,14151,0,1,0,0,18,5,17,0,21,5,28
0,0,0,4729,0,0,0,0,9,4,5,10,8,0,2
0,0,0,7931,0,0,0,0,3,3,5,10,8,0,2
0,0,1,12898,0,1,0,1,21,5,11,30,12,35,25
0,0,1,16289,0,1,0,0,9,3,6,50,4,25,21
0,0,2,13292,0,1,0,0,3,6,21,25,19,0,21
0,0,1,7618,0,0,1,0,27,5,8,0,21,0,13
0,0,1,13377,0,0,1,0,15,6,18,15,1,30,7
1,1,1,5192,0,0,1,0,12,6,7,35,23,30,15
0,0,1,7268,0,0,1,1,24,6,11,40,19,15,7
1,1,1,12384,0,1,0,1,24,5,20,25,9,45,13
2,2,0,5694,1,0,0,0,15,3,4,0,6,50,2
2,2,2,16338,0,1,0,0,18,3,8,55,15,55,7
0,0,1,7198,0,0,1,0,6,6,13,0,1,30,12
0,0,1,6540,0,1,0,1,21,3,8,0,18,50,10
3,3,0,3210,0,1,0,1,3,6,19,35,21,5,1
1,1,0,3873,0,0,1,0,18,6,6,55,9,30,2
2,2,0,4483,0,0,1,0,21,4,11,10,13,55,2
0,0,1,6752,0,0,1,0,15,5,16,45,22,25,5
2,2,0,4823,1,0,0,0,12,4,7,10,10,5,2
1,1,1,10203,0,0,0,0,6,5,20,30,8,55,12
1,1,0,3873,0,0,1,0,18,5,22,20,0,40,2
3,3,0,2017,0,0,1,0,27,3,13,10,14,30,1
1,1,1,8586,0,1,0,1,6,6,8,25,4,40,20
2,2,1,31825,0,1,0,1,1,3,22,50,10,25,11
1,1,2,16057,0,0,0,0,15,5,10,0,13,45,27
0,0,1,10262,0,1,0,1,6,6,2,15,4,25,26
0,0,1,6593,1,0,0,0,1,6,20,25,1,30,5
2,2,0,3971,0,0,1,0,24,6,21,10,0,5,2
0,0,1,16289,0,1,0,0,9,3,19,15,18,50,23
1,1,1,9314,0,1,0,1,1,5,9,35,9,45,24
2,2,0,4030,0,1,0,1,21,5,17,45,20,45,3
0,0,1,13587,0,0,1,0,12,6,14,0,21,0,7
1,1,1,9314,0,1,0,1,1,5,20,25,18,0,21
0,0,1,6253,0,0,1,0,15,6,20,45,7,10,10
1,1,1,5192,0,0,1,0,15,4,7,35,23,30,15
1,1,2,16372,0,0,0,0,1,5,9,25,13,45,28
2,2,0,5403,0,0,1,0,24,4,11,30,14,20,2
0,0,1,11200,0,0,1,0,27,3,11,30,18,50,7
4,4,0,3858,1,0,0,0,12,6,11,35,14,0,2
1,1,0,4174,1,0,0,0,6,4,15,30,18,5,2
0,0,0,5411,0,0,0,0,27,4,18,5,21,10,3
3,3,0,3175,1,0,0,0,15,5,16,55,18,25,1
4,4,0,3858,1,0,0,0,24,5,14,45,17,5,2
1,1,1,13941,0,1,0,0,1,5,20,0,4,40,8
0,0,2,12182,0,0,0,0,15,6,13,15,19,15,30
2,2,0,4990,1,0,0,0,21,6,16,55,19,55,3
1,1,1,10539,0,1,0,1,9,6,20,25,22,5,25
2,2,0,6860,1,0,0,0,9,3,10,5,13,0,2
0,0,0,8001,0,0,1,0,6,3,14,55,17,50,2
0,0,1,10262,0,1,0,1,27,6,22,50,19,0,20
1,1,1,8085,0,0,1,0,6,5,17,0,23,25,6
2,2,0,3419,1,0,0,0,27,6,0,25,3,15,2
1,1,2,15164,0,0,0,0,1,5,10,0,13,45,27
1,1,0,6565,1,0,0,0,24,3,17,15,20,0,2
0,0,2,9254,0,1,0,1,27,3,5,25,18,50,13
1,1,1,6857,0,0,1,0,6,6,6,50,10,30,3
1,1,2,12140,0,0,0,0,12,5,7,0,1,20,18
1,1,0,3841,0,0,1,1,6,6,9,0,11,25,2
1,1,1,14781,0,1,0,0,6,5,8,25,19,50,11
0,0,1,8372,0,0,0,0,18,5,10,0,7,40,21
1,1,2,8607,0,0,0,0,1,4,16,45,23,15,30
0,0,1,13587,0,0,1,0,24,6,10,0,21,0,11
0,0,1,15554,0,1,0,0,18,5,20,55,4,25,7
1,1,1,10844,0,1,0,1,21,5,21,10,19,50,22
3,3,0,4392,1,0,0,0,24,5,12,0,13,30,1
2,2,0,6961,0,0,0,0,27,5,17,0,19,45,2
0,0,1,8907,0,0,0,0,18,5,9,45,23,0,13
0,0,1,6442,1,0,0,0,15,6,8,35,22,30,13
1,1,1,8586,0,1,0,1,15,5,14,5,23,35,9
0,0,2,13486,0,0,0,0,15,5,12,55,19,15,30
3,3,0,3100,0,0,0,0,6,6,19,30,20,45,1
0,0,2,15812,0,1,0,1,6,3,17,55,4,25,34
0,0,0,5201,0,0,0,0,24,4,18,5,21,10,3
0,0,2,9413,1,0,0,0,3,3,7,35,21,20,13
0,0,2,13591,0,0,0,0,6,6,20,15,19,15,23
3,3,0,5678,0,1,0,0,1,6,2,55,4,20,1
2,2,1,6781,0,0,0,0,3,3,8,15,23,10,14
2,2,1,7832,0,1,0,1,21,3,18,40,11,25,16
0,0,1,14053,0,1,0,1,9,3,16,0,18,50,26
1,1,1,10703,0,1,0,1,9,5,20,25,9,45,13
0,0,1,13727,0,0,1,0,15,5,17,30,1,30,8
0,0,1,7408,0,0,1,0,24,6,13,0,21,0,8
2,2,1,20800,0,1,0,0,1,3,14,5,11,25,21
0,0,2,11911,0,0,0,0,3,6,13,20,7,40,18
2,2,0,5403,0,0,1,0,3,4,7,0,9,40,2
1,1,1,13469,0,1,0,1,6,6,9,35,19,10,9
0,0,2,11270,0,1,0,1,6,6,21,25,12,35,15
0,0,1,6152,0,0,1,0,24,6,20,45,6,35,9
0,0,1,12452,0,1,0,0,27,3,8,0,4,25,20
1,1,1,10844,0,1,0,1,15,5,16,30,16,20,23
0,0,1,8216,1,0,0,0,18,5,11,55,22,30,10
1,1,1,13626,0,1,0,0,12,6,6,30,19,50,13
0,0,2,7084,0,0,1,0,6,3,7,5,21,20,14
0,0,1,7575,0,0,1,0,9,5,4,55,19,15,14
2,2,1,6781,0,0,0,0,3,3,8,15,8,50,24
2,2,0,6478,0,1,0,1,6,6,7,10,10,10,3
3,3,0,2385,0,0,1,1,15,3,5,45,7,5,1
0,0,1,9385,0,0,1,0,18,5,13,0,21,0,8
2,2,0,5048,0,0,1,0,18,4,7,45,10,40,2
0,0,1,5058,1,0,0,0,12,6,20,25,1,30,5
0,0,1,11269,0,0,1,0,21,3,6,0,13,20,7
0,0,1,7363,0,0,1,0,9,4,19,0,1,30,6
0,0,2,11762,0,0,0,0,9,3,21,30,19,15,21
0,0,1,15764,0,1,0,0,6,3,15,5,4,25,13
0,0,1,10262,0,1,0,1,12,6,10,0,4,25,18
0,0,2,10919,0,1,0,1,3,6,14,35,12,35,22
0,0,1,10262,0,1,0,1,15,6,17,30,19,0,25
1,1,2,11883,0,0,0,0,6,5,5,50,23,15,17
1,1,0,3847,0,0,1,0,21,3,22,20,0,40,2
3,3,0,5678,0,1,0,0,12,6,19,35,21,5,1
1,1,1,8662,0,0,1,0,12,5,7,10,22,40,15
0,0,1,12898,0,1,0,1,27,5,14,0,4,25,14
2,2,0,4423,0,0,1,0,12,5,21,10,0,5,2
0,0,1,8991,0,0,0,0,12,6,17,40,8,15,14
0,0,1,5409,0,0,1,0,15,5,17,55,22,50,4
0,0,1,6442,1,0,0,0,27,4,8,35,16,10,7
1,1,2,9941,0,0,0,0,24,5,12,0,21,50,9
0,0,2,6494,1,0,0,0,21,3,6,40,21,20,14
0,0,1,7198,0,0,1,0,24,6,17,0,1,30,8
2,2,0,7110,0,0,1,0,9,3,5,45,8,35,2
2,2,1,11087,0,1,0,1,12,3,18,55,9,30,14
1,1,0,4804,1,0,0,0,9,5,20,20,22,55,2
2,2,0,4823,1,0,0,0,15,6,7,10,10,5,2
1,1,1,14151,0,1,0,0,12,5,9,35,19,10,9
0,0,1,10791,0,0,1,1,27,6,6,0,19,0,13
1,1,1,7980,0,0,1,0,1,4,7,10,9,5,25
0,0,1,6587,0,0,0,0,27,4,5,15,6,50,25
4,4,0,3687,0,0,1,0,6,5,7,5,9,20,2
0,0,2,13307,0,0,0,0,15,5,18,45,19,15,24
3,3,0,2050,0,0,0,0,24,3,15,0,16,25,1
0,0,1,10197,0,0,1,0,9,5,9,0,19,0,10
2,2,0,4668,0,0,1,0,24,6,21,0,23,50,2
2,2,0,4990,1,0,0,0,24,5,13,0,15,50,2
3,3,0,4049,1,0,0,0,24,5,6,25,7,55,1
0,0,1,7933,0,0,1,0,15,6,9,0,21,0,12
3,3,0,4049,1,0,0,0,6,5,9,10,10,40,1
0,0,1,6645,0,1,0,1,27,3,7,5,4,25,21
3,3,0,8040,0,1,0,0,18,6,8,45,10,15,1
0,0,1,8098,0,0,1,0,21,3,13,0,1,35,12
0,0,1,10262,0,1,0,1,3,6,2,15,19,0,16
2,2,1,12284,0,1,0,0,18,3,18,40,7,40,13
0,0,1,10262,0,1,0,1,3,6,15,0,19,0,28
2,2,0,4990,1,0,0,0,12,4,20,0,22,50,2
2,2,2,12568,0,0,0,0,18,3,17,25,10,35,17
1,1,1,11841,0,1,0,1,6,5,14,5,23,35,9
0,0,1,18371,0,1,0,0,15,6,2,15,12,35,10
2,2,1,23267,0,0,1,0,1,3,10,20,18,15,7
1,1,1,13067,0,1,0,0,1,5,9,35,23,35,14
4,4,0,5277,1,0,0,0,21,6,22,5,0,25,2
0,0,2,13879,0,0,0,0,27,5,17,15,7,40,14
1,1,0,4174,1,0,0,0,9,4,17,15,19,50,2
0,0,2,10178,0,0,0,0,9,5,19,45,19,15,23
0,0,2,13882,0,1,0,0,12,6,11,45,4,25,16
2,2,0,4878,0,0,1,0,21,5,19,30,22,15,2
2,2,0,4668,0,0,1,0,27,6,9,45,12,35,2
