,Source,Destination,Total_Stops,airline_IndiGo,airline_Jet Airways,airline_other,info_No info,day,month,year,dep_hour,dep_minute,arrival_hour,arrival_minute,duration_hours
6278,2,2,2.0,0,0,0,1,3,3,2019,8,50,10,35,25
6279,3,3,2.0,0,0,0,1,15,5,2019,9,10,4,40,19
6280,4,4,2.0,0,1,0,1,24,5,2019,5,30,4,25,22
6281,3,3,1.0,0,1,0,1,15,5,2019,21,10,8,15,11
6282,4,4,1.0,0,0,0,1,24,6,2019,12,30,9,25,20
6283,4,4,1.0,0,0,1,0,27,6,2019,6,0,12,35,6
6284,4,4,1.0,0,1,0,1,27,3,2019,7,5,4,25,21
6285,3,3,1.0,1,0,0,1,21,5,2019,19,55,23,50,3
6286,2,2,3.0,0,0,1,1,15,4,2019,21,0,23,50,2
6287,4,4,1.0,0,0,1,1,1,6,2019,9,45,22,30,12
6288,2,2,3.0,0,0,1,1,3,6,2019,4,55,7,45,2
6289,4,4,1.0,0,0,1,1,27,3,2019,8,55,15,30,6
6290,0,0,3.0,1,0,0,1,21,3,2019,19,35,21,55,2
6291,2,2,3.0,1,0,0,1,6,5,2019,18,55,21,50,2
6292,0,0,3.0,1,0,0,1,15,6,2019,19,35,21,55,2
6293,4,4,1.0,0,0,1,1,15,6,2019,9,0,21,0,12
6294,4,4,1.0,0,0,1,1,3,3,2019,16,45,7,10,14
6295,0,0,3.0,1,0,0,1,21,3,2019,13,20,15,35,2
6296,4,4,2.0,0,1,0,1,27,5,2019,5,30,19,0,13
6297,3,3,1.0,0,1,0,0,21,5,2019,6,30,8,15,25
6298,2,2,3.0,1,0,0,1,9,6,2019,23,30,2,20,2
6299,4,4,2.0,0,1,0,1,27,6,2019,11,45,12,35,24
6300,4,4,1.0,0,0,1,1,3,3,2019,13,0,1,35,12
6301,3,3,1.0,0,0,1,1,15,5,2019,7,35,19,25,11
6302,4,4,2.0,0,1,0,0,27,6,2019,9,40,12,35,26
6303,4,4,1.0,1,0,0,1,3,3,2019,6,40,15,30,8
6304,3,3,2.0,0,0,0,1,24,5,2019,10,0,5,25,19
6305,4,4,1.0,0,0,0,1,12,6,2019,7,0,19,15,12
6306,3,3,1.0,0,0,1,1,1,4,2019,16,40,0,15,7
6307,3,3,1.0,0,1,0,0,12,6,2019,16,30,12,0,19
6308,4,4,1.0,0,1,0,0,27,3,2019,23,5,4,25,5
6309,4,4,1.0,1,0,0,1,9,6,2019,17,10,1,30,8
6310,2,2,3.0,0,0,0,1,9,6,2019,17,0,19,45,2
6311,3,3,1.0,0,1,0,1,9,6,2019,9,35,14,25,28
6312,3,3,1.0,0,1,0,1,9,6,2019,18,55,8,15,13
6313,2,2,1.0,0,1,0,1,1,3,2019,11,40,11,25,23
6314,4,4,2.0,0,1,0,1,12,6,2019,9,25,4,25,19
6315,3,3,1.0,0,0,1,1,18,5,2019,20,20,18,50,22
6316,3,3,3.0,1,0,0,1,27,4,2019,20,20,22,55,2
6317,0,0,3.0,0,0,1,1,15,3,2019,7,5,9,20,2
6318,3,3,1.0,0,1,0,0,12,5,2019,6,30,12,0,5
6319,3,3,3.0,1,0,0,1,9,5,2019,22,15,0,50,2
6320,2,2,2.0,0,0,0,1,1,3,2019,8,50,23,55,39
6321,4,4,1.0,0,1,0,1,9,5,2019,10,0,19,0,9
6322,4,4,1.0,1,0,0,1,27,5,2019,8,30,21,0,12
6323,4,4,1.0,1,0,0,1,3,3,2019,7,35,12,0,4
6324,4,4,1.0,0,0,1,1,6,3,2019,10,25,19,20,8
6325,4,4,1.0,0,0,1,1,6,6,2019,7,0,19,0,12
6326,4,4,1.0,0,0,1,1,3,6,2019,10,0,19,15,9
6327,3,3,3.0,1,0,0,1,21,3,2019,15,10,17,45,2
6328,3,3,1.0,0,1,0,0,6,6,2019,20,0,12,0,16
6329,3,3,1.0,0,1,0,0,18,5,2019,18,55,22,35,27
6330,4,4,1.0,0,0,1,1,24,6,2019,19,0,1,30,6
6331,3,3,1.0,0,1,0,1,15,5,2019,16,30,4,40,12
6332,4,4,1.0,1,0,0,1,27,6,2019,7,15,12,30,5
6333,2,2,3.0,0,0,1,0,24,4,2019,9,30,12,20,2
6334,4,4,1.0,0,0,1,1,27,6,2019,9,45,22,30,12
6335,2,2,1.0,0,0,1,0,1,3,2019,15,35,23,40,8
6336,4,4,2.0,0,1,0,0,6,6,2019,9,40,12,35,26
6337,4,4,1.0,0,1,0,0,15,6,2019,9,0,4,25,19
6338,2,2,1.0,0,1,0,1,12,3,2019,5,45,12,15,6
6339,1,1,3.0,0,0,1,1,9,3,2019,22,45,0,10,1
6340,4,4,1.0,0,0,1,1,18,5,2019,7,30,19,15,11
6341,4,4,1.0,0,0,1,1,9,6,2019,10,20,21,0,10
6342,4,4,1.0,1,0,0,1,3,3,2019,9,10,1,35,16
6343,2,2,3.0,0,0,1,1,18,4,2019,4,55,7,45,2
6344,4,4,2.0,0,1,0,1,27,5,2019,23,5,12,35,13
6345,4,4,1.0,0,0,1,1,24,6,2019,16,45,22,25,5
6346,4,4,3.0,0,0,0,1,21,5,2019,14,5,17,55,3
6347,1,1,3.0,1,0,0,1,1,5,2019,16,55,18,25,1
6348,4,4,1.0,0,0,1,1,27,6,2019,8,45,19,15,10
6349,2,2,3.0,0,0,1,1,12,4,2019,20,55,23,40,2
6350,3,3,3.0,0,0,1,1,24,6,2019,6,55,9,30,2
6351,1,1,3.0,0,0,0,1,3,4,2019,13,55,15,25,1
6352,4,4,1.0,0,0,1,1,21,5,2019,6,40,19,15,12
6353,4,4,1.0,1,0,0,1,3,3,2019,2,0,7,45,5
6354,2,2,3.0,0,1,0,0,12,5,2019,18,55,22,0,3
6355,2,2,3.0,0,0,1,1,3,5,2019,21,10,0,5,2
6356,4,4,1.0,1,0,0,1,21,3,2019,7,30,13,20,5
6357,2,2,1.0,1,0,0,1,15,3,2019,16,50,21,35,4
6358,2,2,3.0,0,1,0,0,9,6,2019,15,15,18,10,2
6359,4,4,1.0,0,0,1,1,15,5,2019,8,45,21,0,12
6360,4,4,2.0,0,1,0,1,24,6,2019,20,0,4,25,8
6361,3,3,1.0,0,0,1,1,15,5,2019,7,10,10,45,27
6362,3,3,3.0,0,0,1,1,6,4,2019,14,55,17,25,2
6363,3,3,1.0,0,0,1,1,9,6,2019,8,35,17,15,8
6364,2,2,3.0,0,1,0,1,6,4,2019,11,10,14,5,2
6365,2,2,3.0,0,1,0,1,15,4,2019,19,50,22,50,3
6366,4,4,1.0,0,1,0,1,3,6,2019,19,15,12,35,17
6367,3,3,3.0,1,0,0,1,12,6,2019,17,15,19,50,2
6368,3,3,1.0,1,0,0,1,9,5,2019,9,20,14,15,4
6369,2,2,3.0,1,0,0,1,21,4,2019,23,30,2,20,2
6370,4,4,1.0,1,0,0,1,9,6,2019,9,15,1,30,16
6371,4,4,1.0,1,0,0,1,6,3,2019,2,0,7,45,5
6372,4,4,1.0,0,0,1,1,12,6,2019,7,55,15,45,7
6373,2,2,3.0,1,0,0,1,3,4,2019,10,10,13,0,2
6374,3,3,1.0,0,0,1,1,6,6,2019,7,10,10,45,27
6375,3,3,1.0,0,0,1,1,21,5,2019,20,20,10,45,14
6376,3,3,2.0,0,0,0,1,1,5,2019,10,0,13,45,27
6377,4,4,1.0,0,0,1,1,6,3,2019,9,45,16,10,6
6378,4,4,1.0,0,0,1,1,1,6,2019,3,50,19,0,15
6379,3,3,1.0,0,0,1,1,24,3,2019,19,55,23,30,3
6380,4,4,1.0,0,0,0,1,27,3,2019,7,0,19,15,12
6381,4,4,1.0,1,0,0,1,21,3,2019,20,30,1,35,5
6382,4,4,1.0,1,0,0,1,9,5,2019,5,10,10,5,4
6383,2,2,3.0,1,0,0,1,24,6,2019,18,15,21,20,3
6384,3,3,1.0,1,0,0,1,6,6,2019,19,35,23,15,3
6385,3,3,1.0,0,1,0,0,9,5,2019,20,0,18,15,22
6386,4,4,1.0,0,0,1,1,21,5,2019,8,45,19,15,10
6387,3,3,3.0,0,0,1,1,21,5,2019,6,55,9,30,2
6388,3,3,1.0,0,1,0,0,15,5,2019,21,10,10,5,12
6389,3,3,3.0,1,0,0,1,24,5,2019,15,30,18,5,2
6390,2,2,3.0,1,0,0,1,1,6,2019,10,10,13,0,2
6391,4,4,1.0,0,0,1,1,27,5,2019,11,30,19,15,7
6392,3,3,1.0,0,1,0,1,15,5,2019,17,0,21,5,28
6393,4,4,1.0,0,1,0,0,9,6,2019,16,0,4,25,12
6394,2,2,3.0,0,0,0,1,3,4,2019,6,10,8,55,2
6395,4,4,1.0,0,1,0,0,6,4,2019,11,30,12,35,25
6396,3,3,3.0,0,0,0,1,1,4,2019,20,45,23,20,2
6397,4,4,1.0,0,0,1,1,18,5,2019,8,0,21,0,13
6398,4,4,1.0,0,1,0,1,3,6,2019,16,0,12,35,20
6399,4,4,2.0,0,1,0,0,6,6,2019,21,25,19,0,21
6400,4,4,1.0,0,1,0,0,21,3,2019,9,0,18,50,9
6401,4,4,1.0,0,0,0,1,6,3,2019,20,40,9,25,12
6402,4,4,1.0,0,1,0,1,6,6,2019,18,15,19,0,24
6403,1,1,3.0,1,0,0,1,24,6,2019,12,0,13,30,1
6404,4,4,2.0,1,0,0,1,21,3,2019,7,35,21,20,13
6405,2,2,1.0,1,0,0,1,15,3,2019,16,15,20,35,4
6406,2,2,1.0,0,1,0,1,1,3,2019,22,50,21,20,22
6407,2,2,3.0,1,0,0,1,3,5,2019,7,10,10,5,2
6408,1,1,3.0,0,0,0,1,21,3,2019,21,5,22,25,1
6409,2,2,1.0,0,0,0,1,12,3,2019,8,50,23,15,14
6410,4,4,1.0,0,0,1,1,12,6,2019,18,15,1,30,7
6411,2,2,3.0,0,1,0,1,6,5,2019,19,50,22,50,3
6412,4,4,3.0,0,0,1,1,24,4,2019,6,0,9,10,3
6413,4,4,3.0,0,0,0,1,9,6,2019,18,5,21,10,3
6414,4,4,2.0,0,1,0,1,18,5,2019,19,10,12,35,17
6415,2,2,1.0,0,1,0,1,12,3,2019,16,55,7,40,14
6416,4,4,1.0,0,0,1,1,6,5,2019,7,25,13,35,6
6417,3,3,3.0,0,0,0,1,21,3,2019,14,15,16,45,2
6418,2,2,3.0,0,0,1,0,24,5,2019,21,10,0,5,2
6419,2,2,3.0,1,0,0,1,3,4,2019,7,10,10,5,2
6420,4,4,1.0,0,1,0,0,24,6,2019,10,0,4,25,18
6421,4,4,2.0,0,1,0,1,9,6,2019,14,5,12,35,22
6422,4,4,1.0,0,0,1,1,6,6,2019,13,0,21,0,8
6423,4,4,1.0,0,1,0,0,9,3,2019,0,20,4,25,28
6424,1,1,1.0,0,0,0,1,6,3,2019,10,0,23,45,13
6425,2,2,3.0,1,0,0,1,18,5,2019,18,25,21,20,2
6426,2,2,3.0,0,0,1,0,15,4,2019,21,10,0,5,2
6427,0,0,3.0,0,0,1,1,12,6,2019,17,45,20,5,2
6428,3,3,1.0,0,1,0,0,1,5,2019,9,35,18,0,8
6429,3,3,1.0,0,1,0,0,18,5,2019,18,55,23,35,28
6430,3,3,1.0,0,1,0,0,15,5,2019,18,55,19,50,24
6431,1,1,3.0,1,0,0,1,27,6,2019,16,55,18,25,1
6432,4,4,1.0,0,0,0,1,1,6,2019,8,0,19,15,11
6433,2,2,1.0,0,1,0,1,6,3,2019,14,5,19,10,5
6434,1,1,3.0,0,0,1,1,24,5,2019,5,45,7,15,1
6435,2,2,1.0,0,1,0,0,21,3,2019,11,40,12,15,24
6436,3,3,1.0,0,1,0,0,1,5,2019,6,30,9,20,26
6437,4,4,1.0,0,0,1,1,9,6,2019,11,40,21,0,9
6438,1,1,3.0,1,0,0,1,12,5,2019,2,35,4,5,1
6439,3,3,1.0,0,0,0,1,1,4,2019,14,35,15,20,24
6440,4,4,1.0,0,0,1,1,15,6,2019,8,45,19,15,10
6441,4,4,2.0,0,1,0,1,6,6,2019,5,30,19,0,13
6442,4,4,1.0,1,0,0,1,9,5,2019,21,50,3,35,5
6443,4,4,0.0,0,0,0,1,24,6,2019,5,15,7,40,26
6444,3,3,1.0,0,1,0,0,9,6,2019,16,30,22,35,6
6445,3,3,1.0,0,1,0,1,1,4,2019,9,35,21,5,11
6446,3,3,1.0,0,1,0,0,21,5,2019,20,0,12,0,16
6447,3,3,1.0,0,1,0,0,6,6,2019,20,25,9,45,13
6448,4,4,2.0,0,1,0,1,15,6,2019,5,30,4,25,22
6449,4,4,3.0,0,0,1,1,18,5,2019,6,0,9,10,3
6450,3,3,1.0,0,1,0,1,6,6,2019,20,0,9,20,13
6451,3,3,1.0,0,1,0,1,9,5,2019,8,25,18,15,9
6452,1,1,3.0,1,0,0,1,18,5,2019,16,55,18,25,1
6453,4,4,3.0,0,0,0,1,18,6,2019,14,5,17,55,3
6454,4,4,1.0,0,0,1,1,9,6,2019,7,55,15,45,7
6455,4,4,1.0,0,0,1,1,24,4,2019,7,0,12,55,5
6456,1,1,3.0,0,0,0,1,15,3,2019,19,30,20,45,1
6457,4,4,1.0,0,0,1,1,18,5,2019,17,55,22,50,4
6458,3,3,1.0,0,1,0,0,9,6,2019,14,5,23,35,9
6459,4,4,1.0,0,1,0,1,27,5,2019,20,55,4,25,7
6460,0,0,3.0,0,0,1,0,27,5,2019,8,20,10,35,2
6461,3,3,3.0,0,0,1,0,3,5,2019,17,10,19,40,2
6462,4,4,1.0,0,1,0,0,15,6,2019,19,15,12,35,17
6463,3,3,1.0,0,1,0,1,12,6,2019,9,35,23,35,14
6464,0,0,3.0,1,0,0,1,1,6,2019,7,55,10,15,2
6465,4,4,1.0,0,1,0,0,18,5,2019,8,0,4,25,20
6466,1,1,3.0,0,0,0,1,21,3,2019,13,55,15,25,1
6467,2,2,3.0,0,0,1,1,18,5,2019,19,30,22,15,2
6468,4,4,2.0,0,1,0,1,9,5,2019,19,10,19,0,23
6469,4,4,1.0,0,0,1,1,21,3,2019,8,55,21,0,12
6470,2,2,3.0,1,0,0,1,1,5,2019,1,30,4,15,2
6471,4,4,1.0,0,0,1,1,21,5,2019,7,30,19,0,11
6472,3,3,1.0,0,1,0,1,9,5,2019,14,5,23,35,9
6473,2,2,3.0,0,0,0,1,9,3,2019,17,0,19,50,2
6474,4,4,2.0,0,1,0,0,27,3,2019,5,10,19,45,38
6475,3,3,1.0,0,1,0,1,9,5,2019,6,30,12,0,5
6476,4,4,1.0,0,0,0,1,21,3,2019,20,30,23,0,26
6477,2,2,3.0,0,0,1,1,9,6,2019,7,45,10,40,2
6478,1,1,3.0,0,1,0,1,27,3,2019,2,55,4,25,1
6479,4,4,1.0,1,0,0,1,9,3,2019,7,35,12,0,4
6480,1,1,3.0,1,0,0,1,21,3,2019,19,5,20,30,1
6481,1,1,3.0,0,0,1,0,15,3,2019,22,45,0,10,1
6482,3,3,1.0,1,0,0,1,21,5,2019,6,20,10,20,4
6483,2,2,3.0,0,0,1,1,18,5,2019,7,45,10,40,2
6484,4,4,1.0,1,0,0,1,27,6,2019,23,30,4,35,5
6485,2,2,3.0,0,1,0,1,1,3,2019,19,55,22,35,2
6486,4,4,1.0,0,0,1,1,21,3,2019,7,5,15,30,8
6487,2,2,3.0,0,0,1,1,9,4,2019,4,55,7,45,2
6488,4,4,1.0,0,0,1,1,27,6,2019,8,0,21,0,13
6489,4,4,1.0,0,0,1,1,3,6,2019,11,30,21,0,9
6490,4,4,1.0,0,1,0,0,27,3,2019,8,0,4,25,20
6491,2,2,3.0,0,0,1,1,15,4,2019,5,55,8,35,2
6492,2,2,2.0,0,0,0,1,18,3,2019,17,25,23,25,30
6493,3,3,1.0,0,1,0,1,24,3,2019,13,55,4,45,14
6494,2,2,3.0,0,0,1,1,18,6,2019,5,55,8,35,2
6495,3,3,3.0,1,0,0,1,15,3,2019,5,30,8,20,2
6496,2,2,3.0,0,0,1,1,24,4,2019,17,0,19,35,2
6497,3,3,2.0,0,0,0,1,6,5,2019,10,0,10,0,24
6498,2,2,1.0,0,1,0,0,21,3,2019,8,0,21,20,13
6499,4,4,1.0,1,0,0,1,21,5,2019,8,35,18,10,9
6500,1,1,3.0,0,1,0,1,1,4,2019,2,55,4,20,1
6501,3,3,1.0,0,1,0,0,1,4,2019,18,55,4,40,9
6502,3,3,1.0,0,1,0,1,18,5,2019,17,0,9,45,16
6503,2,2,3.0,0,0,1,1,24,6,2019,20,55,23,40,2
6504,4,4,1.0,0,1,0,1,9,3,2019,17,25,4,25,11
6505,2,2,1.0,0,0,0,1,18,3,2019,0,30,8,45,8
6506,3,3,3.0,0,0,1,1,15,3,2019,22,20,0,40,2
6507,2,2,1.0,0,0,1,1,9,3,2019,15,50,20,15,4
6508,4,4,2.0,0,0,0,1,9,5,2019,7,5,7,40,24
6509,2,2,3.0,0,1,0,1,27,5,2019,7,10,10,10,3
6510,4,4,2.0,0,1,0,1,15,6,2019,6,45,4,25,21
6511,1,1,3.0,1,0,0,1,18,6,2019,20,5,21,40,1
6512,2,2,3.0,0,0,1,1,21,6,2019,5,55,8,35,2
6513,4,4,1.0,1,0,0,1,27,6,2019,9,15,1,30,16
6514,3,3,1.0,0,1,0,1,6,5,2019,21,10,10,5,12
6515,3,3,3.0,0,0,1,1,21,3,2019,6,55,9,35,2
6516,3,3,1.0,0,1,0,1,9,6,2019,6,30,18,15,11
6517,3,3,3.0,0,0,1,0,21,5,2019,22,20,0,40,2
6518,2,2,3.0,0,1,0,0,12,4,2019,6,0,8,45,2
6519,2,2,3.0,0,0,1,1,24,4,2019,4,55,7,45,2
6520,4,4,3.0,0,1,0,0,6,6,2019,11,0,14,15,3
6521,4,4,3.0,1,0,0,1,3,4,2019,21,5,0,20,3
6522,2,2,3.0,0,0,1,1,3,5,2019,20,55,23,40,2
6523,4,4,2.0,0,1,0,1,27,5,2019,19,30,12,35,17
6524,2,2,3.0,0,0,1,1,1,3,2019,7,0,9,40,2
6525,4,4,3.0,1,0,0,1,3,3,2019,5,35,8,50,3
6526,2,2,3.0,1,0,0,1,18,6,2019,20,0,22,50,2
6527,4,4,1.0,0,1,0,0,1,6,2019,7,5,19,0,11
6528,3,3,1.0,0,1,0,1,18,5,2019,8,25,22,35,14
6529,3,3,3.0,1,0,0,1,18,5,2019,15,30,18,5,2
6530,4,4,1.0,0,1,0,0,1,6,2019,13,0,12,35,23
6531,4,4,1.0,1,0,0,1,15,5,2019,9,15,21,0,11
6532,2,2,3.0,0,1,0,1,15,6,2019,11,10,14,5,2
6533,1,1,3.0,1,0,0,1,9,6,2019,6,25,7,55,1
6534,2,2,1.0,0,0,0,1,3,3,2019,5,50,12,55,7
6535,0,0,3.0,0,0,1,1,12,5,2019,17,45,20,5,2
6536,4,4,1.0,0,0,1,1,15,5,2019,11,30,1,30,14
6537,1,1,3.0,0,1,0,1,1,5,2019,2,55,4,20,1
6538,4,4,1.0,0,0,1,1,9,5,2019,10,20,21,0,10
6539,3,3,1.0,0,1,0,0,18,5,2019,14,5,23,35,9
6540,3,3,1.0,0,1,0,0,1,4,2019,16,30,18,15,25
6541,4,4,1.0,0,0,1,1,3,6,2019,9,0,21,0,12
6542,2,2,3.0,0,0,1,1,1,4,2019,4,55,7,45,2
6543,2,2,3.0,1,0,0,1,21,6,2019,8,30,11,20,2
6544,4,4,1.0,0,1,0,0,9,5,2019,7,5,4,25,21
6545,2,2,1.0,0,1,0,0,9,3,2019,7,0,20,20,13
6546,4,4,1.0,0,1,0,1,3,6,2019,21,50,4,25,6
6547,4,4,3.0,1,0,0,1,12,6,2019,5,35,8,50,3
6548,1,1,3.0,0,0,1,1,9,6,2019,5,45,7,15,1
6549,4,4,1.0,0,1,0,0,27,6,2019,22,50,4,25,5
6550,4,4,1.0,0,0,1,1,6,3,2019,13,0,21,0,8
6551,3,3,3.0,1,0,0,1,12,4,2019,9,35,12,20,2
6552,2,2,3.0,1,0,0,1,24,3,2019,20,0,22,55,2
6553,3,3,1.0,0,1,0,1,6,5,2019,8,25,18,15,9
6554,4,4,1.0,1,0,0,1,15,6,2019,21,50,3,35,5
6555,3,3,1.0,0,1,0,0,6,5,2019,6,30,8,15,25
6556,2,2,3.0,1,0,0,1,1,3,2019,22,20,1,10,2
6557,3,3,2.0,0,0,0,1,15,5,2019,7,0,5,25,22
6558,4,4,1.0,0,1,0,1,24,6,2019,7,5,19,0,11
6559,3,3,1.0,0,1,0,1,12,5,2019,21,10,4,40,7
6560,2,2,3.0,0,1,0,1,6,5,2019,18,55,22,0,3
6561,3,3,3.0,0,0,1,1,15,5,2019,6,55,9,30,2
6562,4,4,1.0,0,1,0,1,12,6,2019,11,30,19,0,7
6563,3,3,2.0,0,0,1,1,24,3,2019,15,25,22,55,7
6564,4,4,1.0,1,0,0,1,27,5,2019,11,25,1,30,14
6565,4,4,1.0,1,0,0,1,6,3,2019,7,35,22,20,14
6566,3,3,1.0,0,1,0,0,24,3,2019,6,30,4,45,22
6567,3,3,1.0,0,1,0,1,18,5,2019,5,45,12,0,6
6568,4,4,1.0,0,0,1,1,24,6,2019,19,0,1,30,6
6569,2,2,3.0,0,0,1,0,24,3,2019,9,35,12,30,2
6570,3,3,3.0,0,0,0,1,12,3,2019,14,15,16,45,2
6571,1,1,3.0,0,0,0,1,15,6,2019,19,30,20,45,1
6572,3,3,1.0,0,0,0,1,6,5,2019,9,10,13,15,4
6573,4,4,1.0,0,0,1,1,15,5,2019,10,35,19,0,8
6574,2,2,1.0,0,1,0,0,1,3,2019,18,40,9,30,14
6575,3,3,1.0,0,1,0,1,15,5,2019,16,30,10,5,17
6576,2,2,3.0,0,1,0,1,18,5,2019,8,20,11,20,3
6577,2,2,3.0,1,0,0,1,1,3,2019,23,30,2,20,2
6578,4,4,2.0,0,1,0,1,9,4,2019,9,40,4,25,18
6579,3,3,3.0,1,0,0,1,27,4,2019,15,30,18,5,2
6580,1,1,3.0,0,1,0,0,1,6,2019,2,55,4,20,1
6581,3,3,1.0,0,1,0,1,15,5,2019,20,25,23,35,27
6582,3,3,3.0,0,0,1,0,1,6,2019,6,55,9,30,2
6583,3,3,1.0,0,1,0,1,9,5,2019,14,5,19,50,5
6584,3,3,1.0,0,0,1,1,9,6,2019,17,0,23,25,6
6585,4,4,1.0,0,0,0,1,27,5,2019,13,30,23,0,9
6586,2,2,1.0,0,1,0,1,1,3,2019,22,50,7,40,8
6587,4,4,1.0,0,0,1,1,15,4,2019,7,0,12,55,5
6588,2,2,1.0,0,1,0,0,21,3,2019,14,5,19,10,5
6589,4,4,1.0,0,0,1,1,21,3,2019,8,55,15,30,6
6590,2,2,3.0,0,0,1,1,24,3,2019,16,0,18,35,2
6591,2,2,3.0,1,0,0,1,1,5,2019,0,30,3,25,2
6592,2,2,3.0,0,0,1,1,6,5,2019,21,0,23,50,2
6593,4,4,1.0,0,0,0,1,3,3,2019,8,0,19,15,11
6594,3,3,1.0,0,1,0,0,12,6,2019,8,25,16,20,7
6595,4,4,1.0,0,0,1,1,27,6,2019,10,35,19,35,9
6596,2,2,1.0,0,1,0,0,15,3,2019,8,55,8,15,23
6597,4,4,0.0,0,0,1,1,9,6,2019,11,35,1,30,13
6598,4,4,1.0,0,0,1,1,3,3,2019,8,25,18,50,10
6599,4,4,1.0,0,0,1,1,21,3,2019,6,0,12,35,6
6600,4,4,2.0,0,1,0,1,27,6,2019,11,40,19,0,7
6601,4,4,1.0,0,0,1,1,9,5,2019,20,45,7,10,10
6602,3,3,1.0,0,0,0,1,9,5,2019,20,30,8,55,12
6603,2,2,1.0,0,1,0,1,1,3,2019,7,0,21,20,14
6604,4,4,2.0,0,0,0,1,12,6,2019,7,10,19,15,12
6605,2,2,3.0,0,1,0,0,12,4,2019,7,10,10,10,3
6606,2,2,3.0,0,1,0,1,1,5,2019,17,45,20,45,3
6607,3,3,2.0,0,0,0,1,12,6,2019,5,50,23,15,17
6608,1,1,2.0,0,0,0,1,6,3,2019,6,0,9,10,27
6609,3,3,2.0,0,0,0,1,15,5,2019,9,25,18,20,8
6610,4,4,1.0,0,0,1,1,9,5,2019,6,0,21,0,15
6611,2,2,3.0,0,1,0,1,1,4,2019,6,0,8,45,2
6612,2,2,3.0,0,0,1,1,1,6,2019,21,0,23,50,2
6613,4,4,1.0,0,0,1,1,9,3,2019,20,10,7,10,11
6614,4,4,1.0,0,1,0,0,21,5,2019,20,55,12,35,15
6615,3,3,1.0,1,0,0,1,6,5,2019,6,20,10,20,4
6616,4,4,1.0,0,1,0,0,27,6,2019,19,15,19,0,23
6617,4,4,1.0,0,0,1,1,24,6,2019,4,55,19,0,14
6618,4,4,2.0,0,0,0,1,21,3,2019,17,15,7,40,14
6619,2,2,3.0,0,0,1,1,24,3,2019,11,40,14,35,2
6620,3,3,3.0,0,0,1,1,12,6,2019,10,20,12,55,2
6621,4,4,1.0,1,0,0,1,3,6,2019,9,15,21,0,11
6622,4,4,2.0,0,1,0,1,24,6,2019,5,30,19,0,13
6623,3,3,3.0,1,0,0,1,12,4,2019,14,25,16,55,2
6624,4,4,1.0,0,0,1,1,6,6,2019,13,0,1,30,12
6625,4,4,1.0,0,0,1,1,21,5,2019,7,0,12,55,5
6626,3,3,1.0,0,0,1,1,24,5,2019,7,35,23,30,15
6627,2,2,3.0,1,0,0,1,18,4,2019,22,10,1,0,2
6628,3,3,3.0,0,0,0,1,12,5,2019,20,45,23,20,2
6629,2,2,3.0,0,1,0,1,27,4,2019,17,45,20,45,3
6630,4,4,1.0,0,1,0,0,9,5,2019,19,45,4,25,8
6631,4,4,3.0,0,0,0,1,27,4,2019,14,10,17,10,3
6632,4,4,1.0,0,1,0,0,12,6,2019,20,55,12,35,15
6633,4,4,2.0,0,1,0,1,9,4,2019,11,40,19,0,7
6634,2,2,3.0,1,0,0,1,6,5,2019,23,30,2,20,2
6635,2,2,3.0,0,0,1,1,18,5,2019,20,55,23,40,2
6636,3,3,1.0,0,1,0,1,6,6,2019,9,35,18,0,8
6637,3,3,1.0,1,0,0,1,24,4,2019,19,20,23,45,4
6638,4,4,2.0,0,0,1,1,18,5,2019,17,50,1,30,7
6639,2,2,1.0,0,1,0,0,15,3,2019,11,40,8,15,20
6640,4,4,1.0,0,0,1,1,24,6,2019,14,0,21,0,7
6641,4,4,1.0,0,1,0,1,9,5,2019,17,30,19,0,25
6642,2,2,3.0,0,1,0,1,9,3,2019,19,55,22,35,2
6643,4,4,1.0,1,0,0,1,6,3,2019,8,35,22,20,13
6644,4,4,1.0,0,0,1,1,6,6,2019,8,0,21,0,13
6645,2,2,3.0,0,1,0,0,9,6,2019,7,10,10,10,3
6646,4,4,1.0,0,1,0,0,1,6,2019,2,15,4,25,26
6647,4,4,1.0,1,0,0,1,3,3,2019,7,30,21,0,13
6648,4,4,1.0,0,0,1,1,27,5,2019,8,45,19,0,10
6649,4,4,1.0,1,0,0,1,12,6,2019,7,35,22,30,14
6650,3,3,1.0,1,0,0,1,21,5,2019,15,15,20,5,4
6651,4,4,1.0,1,0,0,1,15,5,2019,7,35,22,30,14
6652,2,2,3.0,1,0,0,1,27,5,2019,0,30,3,25,2
6653,2,2,1.0,0,1,0,1,6,3,2019,20,35,10,25,13
6654,0,0,3.0,0,0,1,0,24,6,2019,8,20,10,35,2
6655,2,2,3.0,0,0,1,1,12,5,2019,11,10,13,55,2
6656,4,4,2.0,0,0,0,1,24,6,2019,22,0,19,15,21
6657,2,2,1.0,0,1,0,0,12,3,2019,18,55,11,25,16
6658,2,2,3.0,0,1,0,1,18,4,2019,7,10,10,10,3
6659,4,4,1.0,0,0,1,1,9,3,2019,4,45,19,15,14
6660,2,2,1.0,0,1,0,1,6,3,2019,7,0,23,0,16
6661,4,4,1.0,0,1,0,0,24,6,2019,17,30,4,25,10
6662,4,4,1.0,0,1,0,0,1,6,2019,14,0,19,0,5
6663,1,1,3.0,0,1,0,1,15,5,2019,2,55,4,20,1
