,Source,Destination,Total_Stops,airline_IndiGo,airline_Jet Airways,airline_other,info_No info,day,month,year,dep_hour,dep_minute,arrival_hour,arrival_minute,duration_hours
7402,4,4,2.0,0,0,0,1,3,06,2019,12,55,19,15,30
7403,4,4,1.0,1,0,0,1,9,06,2019,14,20,22,30,8
7404,3,3,3.0,0,0,0,1,3,04,2019,20,45,23,20,2
7405,3,3,3.0,0,0,1,1,24,03,2019,17,15,19,45,2
7406,4,4,1.0,0,0,1,1,12,06,2019,14,25,19,35,5
7407,1,1,1.0,0,0,1,1,6,03,2019,11,55,22,55,11
7408,4,4,1.0,0,0,0,1,27,06,2019,09,00,19,15,10
7409,3,3,1.0,0,1,0,0,12,06,2019,14,05,18,15,28
7410,3,3,1.0,0,0,1,1,9,06,2019,06,50,10,30,3
7411,2,2,3.0,0,0,1,1,1,05,2019,11,30,14,20,2
7412,1,1,3.0,0,0,0,1,3,05,2019,21,05,22,25,1
7413,2,2,3.0,0,0,1,1,27,04,2019,09,30,12,20,2
7414,3,3,3.0,1,0,0,1,6,05,2019,15,15,17,45,2
7415,3,3,1.0,0,1,0,0,24,03,2019,08,25,20,40,12
7416,4,4,1.0,0,0,1,1,21,03,2019,17,00,01,35,8
7417,1,1,3.0,1,0,0,1,1,04,2019,20,05,21,40,1
7418,4,4,2.0,0,1,0,1,21,05,2019,09,35,12,35,27
7419,4,4,1.0,0,0,1,1,9,06,2019,09,45,22,30,12
7420,4,4,1.0,1,0,0,1,27,05,2019,07,30,21,00,13
7421,1,1,3.0,0,1,0,1,24,06,2019,08,45,10,15,1
7422,4,4,2.0,0,1,0,1,1,05,2019,09,40,12,35,26
7423,4,4,1.0,1,0,0,1,21,04,2019,02,00,07,25,5
7424,1,1,3.0,0,1,0,1,15,06,2019,02,55,04,20,1
7425,2,2,1.0,0,0,0,1,01,03,2019,13,50,18,40,28
7426,4,4,1.0,0,0,1,1,9,03,2019,08,00,19,45,11
7427,4,4,1.0,1,0,0,1,9,03,2019,05,35,10,10,4
7428,3,3,2.0,0,0,0,1,9,06,2019,09,25,05,25,20
7429,4,4,1.0,1,0,0,1,27,05,2019,07,35,22,30,14
7430,3,3,3.0,1,0,0,1,6,03,2019,15,10,17,45,2
7431,0,0,3.0,0,0,1,1,6,05,2019,08,20,10,35,2
7432,2,2,3.0,1,0,0,1,18,05,2019,20,00,22,50,2
7433,3,3,2.0,0,0,0,1,9,06,2019,09,25,13,45,28
7434,3,3,1.0,0,1,0,1,9,06,2019,20,00,12,00,16
7435,4,4,1.0,0,0,0,1,9,06,2019,20,00,19,15,23
7436,2,2,3.0,0,0,1,1,24,04,2019,05,55,08,35,2
7437,4,4,1.0,0,1,0,0,12,06,2019,22,50,04,25,5
7438,0,0,3.0,1,0,0,1,6,05,2019,13,15,15,35,2
7439,4,4,2.0,0,0,0,1,9,06,2019,12,55,19,15,30
7440,4,4,1.0,0,1,0,1,6,06,2019,13,00,19,00,6
7441,4,4,1.0,0,1,0,0,21,05,2019,19,45,12,35,16
7442,3,3,1.0,0,0,1,1,24,03,2019,11,15,18,15,7
7443,4,4,1.0,1,0,0,1,21,05,2019,21,50,03,35,5
7444,2,2,3.0,0,0,0,1,21,05,2019,17,00,19,50,2
7445,3,3,2.0,0,0,0,1,24,03,2019,13,55,23,15,33
7446,4,4,2.0,0,1,0,0,1,06,2019,05,30,19,00,13
7447,4,4,2.0,0,1,0,1,6,06,2019,21,25,19,00,21
7448,4,4,1.0,0,0,0,1,9,03,2019,06,10,23,00,16
7449,3,3,1.0,0,1,0,1,18,05,2019,21,10,09,20,12
7450,2,2,3.0,0,0,1,1,12,06,2019,05,55,08,35,2
7451,4,4,2.0,0,0,0,1,1,05,2019,17,15,09,25,16
7452,3,3,1.0,0,0,1,1,24,05,2019,17,00,23,25,6
7453,4,4,2.0,0,1,0,1,27,06,2019,23,05,19,00,19
7454,4,4,1.0,0,0,1,1,15,05,2019,19,00,01,30,6
7455,3,3,1.0,0,1,0,0,9,05,2019,20,25,10,55,14
7456,1,1,2.0,0,0,0,1,6,03,2019,05,05,16,55,11
7457,4,4,1.0,1,0,0,1,12,06,2019,15,00,01,30,10
7458,4,4,1.0,0,0,1,1,1,06,2019,11,25,19,00,7
7459,3,3,1.0,0,1,0,1,24,03,2019,21,10,20,40,23
7460,2,2,3.0,1,0,0,1,24,03,2019,13,00,15,50,2
7461,2,2,1.0,0,0,1,1,01,03,2019,06,40,10,25,27
7462,4,4,1.0,1,0,0,1,9,04,2019,16,00,01,30,9
7463,4,4,1.0,0,0,1,1,6,03,2019,06,00,13,20,7
7464,3,3,3.0,1,0,0,1,6,06,2019,11,30,14,05,2
7465,2,2,3.0,0,1,0,0,9,05,2019,17,45,20,45,3
7466,3,3,1.0,0,1,0,1,21,05,2019,21,10,04,40,7
7467,0,0,3.0,0,0,1,1,15,03,2019,09,30,12,05,2
7468,4,4,2.0,0,1,0,1,24,06,2019,09,35,12,35,27
7469,4,4,1.0,0,0,1,1,3,06,2019,09,00,21,00,12
7470,4,4,1.0,0,0,1,1,24,06,2019,13,00,21,00,8
7471,4,4,1.0,0,1,0,0,27,06,2019,10,00,12,35,26
7472,4,4,1.0,0,0,0,1,6,03,2019,10,00,19,15,9
7473,3,3,1.0,0,1,0,1,21,05,2019,14,05,22,35,8
7474,4,4,1.0,0,1,0,0,3,06,2019,19,45,12,35,16
7475,3,3,1.0,0,1,0,0,24,05,2019,14,05,18,15,28
7476,2,2,3.0,1,0,0,1,15,06,2019,18,25,21,20,2
7477,2,2,3.0,0,0,0,1,9,04,2019,17,00,19,50,2
7478,4,4,1.0,0,0,1,1,24,06,2019,13,00,01,30,12
7479,4,4,1.0,0,0,1,1,27,03,2019,07,10,22,20,15
7480,1,1,3.0,0,0,1,0,27,06,2019,22,45,00,15,1
7481,4,4,1.0,1,0,0,1,27,03,2019,07,35,16,10,8
7482,3,3,1.0,0,1,0,1,6,05,2019,16,30,16,20,23
7483,4,4,1.0,0,0,0,1,3,03,2019,06,10,23,00,16
7484,4,4,1.0,0,0,0,1,24,06,2019,13,30,23,00,9
7485,4,4,2.0,0,1,0,1,27,05,2019,09,35,12,35,27
7486,3,3,3.0,0,0,1,1,6,05,2019,22,20,00,40,2
7487,3,3,1.0,0,1,0,1,21,05,2019,14,05,23,35,9
7488,2,2,3.0,0,0,0,1,18,06,2019,21,05,23,55,2
7489,2,2,3.0,0,0,1,1,09,03,2019,05,50,08,40,2
7490,2,2,3.0,0,1,0,1,24,03,2019,08,20,11,15,2
7491,3,3,1.0,1,0,0,1,1,05,2019,06,20,10,20,4
7492,4,4,1.0,0,1,0,0,9,05,2019,20,55,19,00,22
7493,2,2,3.0,1,0,0,1,15,03,2019,08,30,11,30,3
7494,3,3,1.0,0,1,0,0,24,05,2019,16,30,12,00,19
7495,4,4,1.0,0,1,0,0,18,05,2019,15,00,12,35,21
7496,2,2,3.0,1,0,0,1,24,03,2019,01,30,04,15,2
7497,2,2,1.0,0,1,0,0,03,03,2019,08,00,05,05,21
7498,3,3,1.0,0,1,0,1,6,05,2019,20,25,23,35,27
7499,3,3,3.0,0,0,1,1,21,03,2019,22,50,01,20,2
7500,3,3,1.0,0,1,0,1,12,05,2019,14,05,19,50,5
7501,3,3,3.0,1,0,0,1,6,06,2019,20,25,23,10,2
7502,2,2,3.0,0,0,1,1,03,03,2019,20,30,23,20,2
7503,3,3,2.0,0,0,0,1,24,05,2019,09,10,04,40,19
7504,2,2,3.0,0,1,0,1,15,06,2019,15,15,18,10,2
7505,4,4,3.0,0,0,1,1,21,06,2019,06,00,09,10,3
7506,2,2,3.0,0,1,0,1,12,06,2019,06,00,08,45,2
7507,2,2,1.0,0,1,0,0,18,03,2019,22,50,10,25,11
7508,1,1,3.0,0,1,0,1,18,05,2019,07,05,08,30,1
7509,2,2,3.0,0,1,0,1,9,05,2019,11,10,14,05,2
7510,2,2,3.0,1,0,0,1,03,03,2019,07,10,10,05,2
7511,4,4,1.0,0,0,1,1,27,05,2019,08,00,19,00,11
7512,4,4,1.0,0,0,1,1,24,06,2019,07,05,21,00,13
7513,2,2,3.0,0,0,0,1,24,06,2019,06,10,08,55,2
7514,3,3,1.0,0,1,0,1,9,05,2019,17,00,23,35,6
7515,4,4,2.0,0,1,0,1,15,06,2019,12,15,04,25,16
7516,0,0,3.0,0,0,1,1,24,03,2019,17,45,20,05,2
7517,4,4,2.0,0,1,0,1,18,05,2019,05,30,04,25,22
7518,0,0,3.0,0,0,1,0,18,06,2019,08,20,10,35,2
7519,1,1,3.0,0,0,1,0,21,06,2019,13,15,14,45,1
7520,2,2,3.0,0,0,1,1,6,05,2019,04,55,07,45,2
7521,3,3,2.0,0,0,0,1,6,05,2019,07,00,10,00,27
7522,3,3,1.0,0,0,1,1,12,05,2019,06,50,10,30,3
7523,4,4,1.0,0,1,0,0,12,06,2019,19,15,19,00,23
7524,4,4,1.0,0,0,1,1,9,03,2019,07,00,19,45,12
7525,4,4,1.0,0,0,1,1,1,06,2019,11,40,19,00,7
7526,3,3,1.0,0,1,0,0,18,05,2019,18,55,19,50,24
7527,2,2,1.0,0,0,0,1,21,03,2019,11,50,13,00,25
7528,4,4,1.0,0,0,1,1,18,05,2019,09,15,19,15,10
7529,4,4,1.0,0,0,1,1,9,04,2019,07,25,13,20,5
7530,3,3,1.0,0,1,0,1,9,06,2019,09,35,10,55,25
7531,4,4,1.0,0,1,0,0,6,04,2019,02,15,12,35,10
7532,3,3,1.0,0,1,0,0,21,05,2019,14,05,20,45,6
7533,2,2,3.0,1,0,0,1,18,05,2019,16,55,19,55,3
7534,4,4,1.0,0,1,0,0,9,06,2019,17,30,19,00,25
7535,4,4,2.0,0,0,0,1,21,05,2019,20,15,19,15,23
7536,0,0,3.0,1,0,0,1,1,05,2019,11,35,14,00,2
7537,2,2,1.0,0,1,0,1,01,03,2019,05,45,18,25,12
7538,4,4,2.0,0,0,0,1,15,05,2019,10,55,07,40,20
7539,3,3,1.0,0,1,0,0,12,06,2019,14,05,16,20,26
7540,3,3,3.0,0,0,1,1,3,04,2019,09,00,11,25,2
7541,3,3,1.0,0,1,0,0,6,06,2019,08,25,16,20,7
7542,2,2,3.0,0,1,0,0,3,05,2019,19,50,22,50,3
7543,2,2,3.0,0,1,0,1,1,05,2019,11,10,14,05,2
7544,4,4,1.0,0,1,0,1,21,03,2019,07,05,18,50,11
7545,2,2,3.0,0,1,0,1,6,05,2019,15,15,18,10,2
7546,4,4,1.0,0,0,1,1,12,06,2019,11,25,19,15,7
7547,1,1,3.0,1,0,0,1,21,05,2019,09,10,10,40,1
7548,4,4,1.0,0,0,1,1,27,05,2019,11,30,01,30,14
7549,2,2,3.0,1,0,0,1,15,03,2019,10,10,13,00,2
7550,4,4,1.0,0,0,1,1,15,05,2019,06,00,19,15,13
7551,4,4,2.0,0,0,0,1,15,05,2019,07,05,09,25,26
7552,4,4,1.0,0,0,1,1,15,06,2019,07,00,19,00,12
7553,4,4,2.0,0,1,0,1,27,03,2019,06,20,19,45,37
7554,2,2,1.0,0,1,0,1,01,03,2019,14,05,00,45,10
7555,4,4,1.0,0,0,1,0,6,03,2019,16,00,01,35,9
7556,4,4,1.0,0,1,0,0,9,06,2019,07,05,12,35,5
7557,4,4,1.0,0,1,0,0,3,06,2019,17,30,19,00,25
7558,1,1,3.0,0,1,0,0,24,03,2019,15,50,17,20,1
7559,0,0,3.0,1,0,0,1,27,06,2019,19,35,21,55,2
7560,3,3,3.0,0,0,1,0,15,05,2019,06,55,09,30,2
7561,3,3,1.0,0,1,0,0,12,06,2019,16,30,23,35,7
7562,4,4,1.0,0,0,1,1,9,06,2019,02,15,11,30,9
7563,3,3,3.0,0,0,1,1,9,06,2019,19,55,22,25,2
7564,1,1,3.0,1,0,0,1,6,05,2019,21,20,22,50,1
7565,1,1,3.0,0,0,0,1,3,03,2019,06,20,07,40,1
7566,3,3,1.0,1,0,0,1,24,03,2019,05,35,11,20,5
7567,3,3,1.0,0,1,0,1,12,05,2019,09,35,18,00,8
7568,4,4,1.0,0,1,0,1,9,06,2019,13,00,19,00,6
7569,2,2,3.0,0,1,0,1,3,05,2019,17,45,20,45,3
7570,0,0,3.0,0,0,1,1,3,05,2019,17,45,20,05,2
7571,2,2,3.0,1,0,0,1,12,04,2019,18,25,21,20,2
7572,4,4,1.0,0,0,1,1,21,05,2019,10,35,19,00,8
7573,0,0,3.0,0,0,1,1,12,03,2019,09,30,12,05,2
7574,4,4,2.0,0,1,0,1,24,06,2019,05,30,12,35,7
7575,3,3,1.0,0,0,0,1,12,06,2019,09,25,18,30,9
7576,4,4,1.0,0,0,1,1,18,05,2019,15,45,22,05,6
7577,2,2,3.0,0,0,1,1,24,03,2019,07,45,10,40,2
7578,4,4,1.0,0,1,0,1,1,06,2019,22,50,19,00,20
7579,3,3,3.0,0,0,1,0,18,06,2019,09,00,11,25,2
7580,4,4,1.0,0,0,1,1,1,05,2019,09,00,19,15,10
7581,3,3,2.0,0,0,0,1,9,05,2019,08,20,11,10,26
7582,4,4,1.0,0,0,1,1,24,06,2019,04,55,19,15,14
7583,4,4,1.0,0,0,1,1,9,03,2019,15,15,01,35,10
7584,2,2,1.0,0,1,0,0,21,03,2019,18,40,07,40,13
7585,4,4,1.0,1,0,0,1,3,06,2019,16,00,21,00,5
7586,3,3,0.0,0,0,0,1,6,05,2019,07,00,10,30,27
7587,4,4,1.0,0,1,0,0,6,03,2019,09,55,18,50,8
7588,3,3,1.0,0,0,0,1,9,06,2019,14,35,14,35,24
7589,4,4,2.0,0,1,0,0,24,06,2019,09,40,12,35,26
7590,4,4,1.0,1,0,0,1,24,04,2019,04,55,21,00,16
7591,2,2,1.0,0,1,0,1,06,03,2019,14,05,09,00,18
7592,3,3,1.0,0,1,0,0,1,04,2019,16,30,20,45,28
7593,4,4,2.0,0,1,0,1,9,06,2019,11,45,12,35,24
7594,4,4,3.0,0,0,1,1,3,06,2019,14,40,17,50,3
7595,4,4,2.0,0,1,0,0,18,05,2019,11,40,19,00,7
7596,2,2,3.0,0,1,0,0,9,05,2019,15,15,18,10,2
7597,0,0,3.0,1,0,0,1,27,03,2019,14,40,17,05,2
7598,3,3,3.0,1,0,0,1,6,06,2019,15,15,17,45,2
7599,3,3,1.0,0,1,0,0,24,03,2019,19,45,19,40,23
7600,3,3,1.0,0,1,0,0,12,05,2019,21,10,08,15,11
7601,2,2,1.0,0,1,0,0,21,03,2019,07,00,13,15,6
7602,3,3,1.0,0,0,1,1,24,05,2019,17,00,09,05,16
7603,1,1,3.0,1,0,0,1,18,03,2019,12,00,13,25,1
7604,4,4,1.0,0,1,0,1,21,03,2019,08,00,04,25,20
7605,3,3,1.0,0,0,1,1,9,05,2019,16,40,00,15,7
7606,4,4,1.0,0,0,1,1,24,06,2019,14,25,19,35,5
7607,3,3,2.0,0,0,0,1,12,06,2019,12,00,11,10,23
7608,1,1,3.0,0,0,1,0,6,05,2019,22,45,00,15,1
7609,4,4,1.0,0,0,1,1,24,06,2019,09,45,22,30,12
7610,3,3,1.0,0,1,0,1,24,05,2019,20,00,04,40,8
7611,4,4,2.0,0,0,0,1,6,03,2019,07,05,19,15,36
7612,2,2,2.0,0,0,0,1,18,03,2019,08,50,23,25,38
7613,3,3,1.0,0,1,0,1,1,05,2019,17,00,14,25,21
7614,4,4,1.0,0,0,0,1,3,06,2019,07,00,19,15,12
7615,4,4,1.0,0,0,1,1,6,06,2019,12,50,01,30,12
7616,4,4,1.0,1,0,0,1,3,03,2019,07,30,15,30,8
7617,4,4,2.0,0,0,1,1,3,03,2019,15,05,01,35,10
7618,4,4,2.0,0,0,0,1,15,06,2019,07,05,09,25,26
7619,3,3,2.0,0,0,0,1,24,05,2019,09,50,23,15,13
7620,3,3,1.0,0,0,0,1,1,05,2019,14,35,14,35,24
7621,3,3,1.0,0,0,0,1,18,05,2019,09,25,18,30,9
7622,4,4,2.0,0,1,0,1,9,05,2019,19,30,04,25,8
7623,2,2,3.0,1,0,0,1,9,04,2019,08,30,11,20,2
7624,3,3,1.0,0,1,0,0,21,05,2019,06,30,19,50,13
7625,3,3,1.0,0,0,1,1,9,06,2019,20,20,20,20,24
7626,4,4,2.0,0,1,0,1,3,03,2019,18,20,04,25,34
7627,3,3,1.0,0,0,0,1,6,05,2019,17,30,08,55,15
7628,4,4,1.0,0,1,0,0,21,05,2019,19,45,19,00,23
7629,3,3,1.0,0,1,0,1,12,05,2019,06,30,08,15,25
7630,4,4,1.0,1,0,0,1,18,05,2019,10,35,21,00,10
7631,4,4,1.0,0,1,0,1,1,06,2019,09,00,19,00,10
7632,4,4,1.0,1,0,0,1,24,06,2019,07,35,12,10,4
7633,2,2,3.0,0,0,1,1,15,03,2019,20,55,23,50,2
7634,3,3,1.0,0,1,0,0,6,05,2019,06,30,10,05,27
7635,2,2,3.0,0,0,0,1,9,06,2019,21,05,23,55,2
7636,1,1,3.0,0,0,0,1,9,05,2019,13,55,15,25,1
7637,4,4,3.0,1,0,0,1,1,06,2019,05,35,08,50,3
7638,4,4,1.0,0,0,1,1,21,05,2019,10,20,19,15,8
7639,4,4,1.0,1,0,0,1,3,06,2019,18,35,01,30,6
7640,3,3,1.0,0,1,0,0,21,05,2019,16,30,04,40,12
7641,3,3,1.0,0,1,0,0,12,06,2019,16,30,22,35,6
7642,4,4,2.0,1,0,0,1,27,03,2019,04,55,21,20,16
7643,3,3,1.0,1,0,0,1,9,06,2019,15,15,20,30,5
7644,4,4,1.0,0,0,1,1,6,06,2019,07,30,21,00,13
7645,3,3,1.0,0,1,0,0,12,06,2019,06,30,19,50,13
7646,2,2,3.0,0,1,0,0,18,05,2019,11,10,14,05,2
7647,4,4,2.0,0,1,0,0,27,03,2019,05,25,04,25,23
7648,3,3,1.0,0,1,0,1,18,05,2019,14,05,10,05,20
7649,3,3,1.0,0,0,1,1,6,05,2019,07,10,09,05,25
7650,4,4,2.0,0,0,0,1,9,05,2019,20,15,19,15,23
7651,3,3,1.0,0,0,1,1,12,05,2019,11,35,18,50,7
7652,3,3,1.0,0,1,0,0,15,05,2019,18,55,18,15,23
7653,3,3,1.0,0,0,0,1,12,06,2019,17,30,20,25,26
7654,4,4,1.0,1,0,0,1,12,06,2019,14,20,22,30,8
7655,4,4,1.0,0,0,1,1,15,06,2019,09,45,22,30,12
7656,4,4,1.0,1,0,0,1,1,06,2019,16,00,21,00,5
7657,0,0,3.0,0,0,1,1,1,03,2019,07,05,09,20,2
7658,4,4,1.0,0,0,1,1,15,05,2019,15,15,01,30,10
7659,3,3,2.0,0,0,0,1,6,06,2019,14,30,23,15,8
7660,3,3,1.0,0,1,0,0,15,05,2019,10,20,17,35,7
7661,4,4,1.0,0,0,1,1,21,05,2019,07,25,13,20,5
7662,4,4,1.0,0,0,1,1,27,03,2019,08,45,13,15,4
7663,0,0,3.0,1,0,0,1,24,06,2019,13,15,15,35,2
7664,2,2,1.0,0,1,0,1,18,03,2019,11,40,23,00,11
7665,4,4,1.0,0,0,0,1,3,06,2019,10,00,19,15,9
7666,4,4,2.0,0,1,0,1,18,05,2019,05,30,19,00,13
7667,4,4,3.0,0,0,0,1,21,03,2019,14,10,17,10,3
7668,2,2,3.0,0,0,1,1,27,04,2019,09,45,12,35,2
7669,3,3,3.0,0,0,1,0,24,03,2019,22,20,00,40,2
7670,2,2,3.0,1,0,0,1,09,03,2019,16,55,19,45,2
7671,2,2,3.0,0,0,1,0,12,04,2019,09,30,12,20,2
7672,4,4,1.0,0,0,0,1,9,06,2019,06,05,09,25,27
7673,4,4,1.0,1,0,0,1,3,03,2019,20,30,01,35,5
7674,4,4,1.0,0,0,1,1,12,06,2019,07,00,21,00,14
7675,3,3,1.0,0,1,0,0,24,05,2019,08,25,20,45,12
7676,4,4,2.0,0,1,0,0,21,03,2019,16,10,18,50,26
7677,4,4,1.0,1,0,0,1,24,06,2019,11,25,21,00,9
7678,3,3,3.0,0,0,0,1,12,03,2019,20,45,23,20,2
7679,1,1,3.0,0,1,0,0,21,05,2019,02,55,04,20,1
7680,3,3,3.0,1,0,0,1,15,04,2019,22,15,00,50,2
7681,4,4,1.0,0,0,0,1,27,03,2019,09,45,09,25,23
7682,3,3,1.0,0,1,0,1,9,06,2019,17,00,21,05,28
7683,2,2,3.0,1,0,0,1,24,03,2019,16,55,19,45,2
7684,3,3,1.0,0,0,0,1,1,05,2019,19,00,11,05,16
7685,4,4,3.0,1,0,0,1,12,05,2019,05,35,08,50,3
7686,3,3,2.0,0,0,0,1,9,06,2019,09,25,05,35,20
7687,4,4,1.0,0,0,1,1,18,05,2019,06,40,19,15,12
7688,2,2,3.0,1,0,0,1,24,04,2019,16,55,19,55,3
7689,4,4,1.0,1,0,0,1,27,06,2019,05,05,16,10,11
7690,3,3,1.0,0,0,0,1,9,06,2019,19,00,11,05,16
7691,4,4,1.0,0,0,0,1,27,03,2019,09,45,08,15,22
7692,4,4,2.0,0,0,0,1,27,05,2019,07,10,07,40,24
7693,4,4,1.0,0,0,1,1,12,06,2019,10,00,01,30,15
7694,4,4,1.0,0,0,0,1,27,06,2019,07,00,19,15,12
7695,4,4,1.0,1,0,0,1,9,06,2019,06,40,21,00,14
7696,3,3,2.0,0,0,0,1,9,05,2019,14,30,12,30,22
7697,4,4,1.0,0,0,0,1,18,05,2019,09,00,07,40,22
7698,3,3,1.0,0,1,0,0,1,04,2019,08,25,22,35,14
7699,3,3,1.0,0,0,1,1,24,03,2019,07,10,22,55,15
7700,0,0,3.0,0,0,1,1,27,06,2019,17,45,20,05,2
7701,2,2,3.0,1,0,0,1,24,03,2019,08,30,11,30,3
7702,3,3,2.0,0,0,0,1,6,06,2019,05,50,20,25,14
7703,2,2,1.0,0,0,0,1,09,03,2019,10,30,11,20,24
7704,2,2,3.0,1,0,0,1,6,06,2019,13,00,15,50,2
7705,4,4,1.0,1,0,0,1,21,05,2019,07,15,12,30,5
7706,3,3,1.0,1,0,0,1,9,04,2019,15,15,20,05,4
7707,4,4,2.0,0,1,0,1,9,06,2019,05,30,19,00,13
7708,4,4,1.0,0,0,1,1,9,05,2019,09,00,21,00,12
7709,3,3,3.0,1,0,0,1,9,04,2019,15,15,17,45,2
7710,4,4,2.0,0,0,0,1,27,03,2019,12,00,19,15,7
7711,4,4,1.0,1,0,0,1,21,05,2019,10,35,21,00,10
7712,3,3,1.0,1,0,0,1,12,05,2019,21,00,02,15,5
7713,2,2,1.0,0,1,0,1,01,03,2019,07,00,18,25,11
7714,4,4,1.0,0,0,1,1,1,06,2019,07,10,16,10,9
7715,3,3,1.0,0,1,0,0,1,04,2019,06,30,08,15,25
7716,3,3,1.0,0,1,0,0,24,03,2019,21,10,23,25,26
7717,3,3,1.0,0,1,0,0,6,05,2019,20,00,04,40,8
7718,2,2,3.0,0,0,1,1,1,05,2019,23,55,02,45,2
7719,2,2,3.0,0,1,0,0,3,06,2019,08,20,11,20,3
7720,3,3,3.0,1,0,0,1,24,04,2019,15,15,17,45,2
7721,3,3,3.0,0,0,0,1,15,05,2019,20,45,23,20,2
7722,3,3,3.0,0,0,0,1,18,05,2019,20,45,23,20,2
7723,0,0,3.0,0,0,1,0,6,06,2019,09,45,12,00,2
7724,2,2,1.0,0,1,0,0,01,03,2019,08,55,21,20,12
7725,4,4,1.0,1,0,0,1,9,05,2019,07,30,21,00,13
7726,2,2,3.0,0,0,1,1,1,04,2019,07,00,09,40,2
7727,4,4,2.0,0,1,0,0,9,06,2019,11,40,19,00,7
7728,2,2,3.0,0,1,0,0,9,04,2019,19,50,22,50,3
7729,4,4,1.0,0,0,1,1,3,06,2019,16,45,22,25,5
7730,0,0,3.0,1,0,0,1,3,05,2019,11,35,14,00,2
7731,2,2,3.0,0,1,0,0,15,04,2019,17,45,20,45,3
7732,3,3,1.0,1,0,0,1,24,05,2019,06,20,10,20,4
7733,3,3,3.0,0,0,0,1,3,06,2019,20,45,23,20,2
7734,4,4,1.0,0,0,1,1,27,06,2019,10,00,19,15,9
7735,2,2,3.0,1,0,0,1,3,04,2019,00,30,03,25,2
7736,2,2,3.0,0,1,0,1,24,03,2019,18,55,21,55,3
7737,4,4,1.0,0,0,1,1,3,06,2019,08,45,13,15,4
7738,2,2,1.0,0,1,0,0,18,03,2019,14,05,07,40,17
7739,3,3,1.0,0,1,0,1,24,03,2019,18,55,08,10,13
7740,3,3,1.0,0,1,0,0,9,06,2019,18,55,19,50,24
7741,3,3,1.0,0,0,1,1,12,05,2019,11,15,18,30,7
7742,3,3,3.0,0,0,1,1,18,05,2019,22,50,01,20,2
7743,4,4,2.0,0,1,0,1,27,06,2019,14,35,12,35,22
7744,2,2,3.0,1,0,0,1,21,06,2019,23,30,02,20,2
7745,3,3,1.0,0,1,0,1,9,05,2019,09,35,21,05,11
7746,2,2,3.0,1,0,0,1,6,06,2019,07,10,10,05,2
7747,4,4,1.0,0,0,1,0,9,03,2019,06,50,19,15,12
7748,0,0,3.0,1,0,0,1,24,03,2019,07,55,10,15,2
7749,4,4,1.0,0,0,1,1,3,03,2019,07,00,21,00,14
7750,3,3,2.0,0,0,0,1,24,03,2019,16,45,23,15,30
7751,2,2,1.0,0,1,0,1,06,03,2019,11,40,09,00,21
7752,4,4,0.0,0,0,1,1,9,06,2019,11,35,21,00,9
7753,3,3,2.0,0,0,0,1,6,05,2019,09,10,04,40,19
7754,4,4,2.0,0,1,0,1,24,06,2019,23,05,04,25,29
7755,4,4,1.0,0,0,1,1,27,05,2019,18,15,01,30,7
7756,2,2,1.0,0,1,0,1,01,03,2019,07,00,15,15,8
7757,2,2,3.0,1,0,0,1,15,05,2019,00,30,03,25,2
7758,3,3,2.0,0,0,0,1,15,05,2019,09,50,23,15,13
7759,1,1,3.0,0,0,0,1,3,03,2019,19,30,20,45,1
7760,4,4,1.0,0,0,0,1,27,05,2019,19,00,19,15,24
7761,4,4,1.0,0,1,0,0,6,06,2019,02,15,12,35,10
7762,3,3,2.0,0,0,0,1,12,06,2019,16,50,13,45,20
7763,3,3,1.0,0,0,1,1,3,04,2019,15,05,20,20,5
7764,1,1,3.0,0,1,0,1,9,03,2019,19,40,21,10,1
7765,2,2,3.0,0,0,1,1,1,06,2019,09,30,12,20,2
7766,4,4,1.0,0,0,1,1,3,06,2019,07,10,16,10,9
7767,4,4,2.0,0,1,0,1,27,06,2019,05,30,19,00,13
7768,2,2,3.0,1,0,0,1,1,05,2019,06,05,08,50,2
7769,4,4,1.0,0,1,0,0,1,06,2019,14,00,04,25,14
7770,2,2,3.0,0,0,1,1,27,05,2019,09,45,12,35,2
7771,3,3,1.0,0,1,0,0,21,05,2019,21,10,18,15,21
7772,4,4,2.0,0,1,0,0,24,06,2019,09,40,04,25,18
7773,2,2,3.0,1,0,0,1,21,04,2019,10,10,13,00,2
7774,4,4,1.0,1,0,0,1,6,05,2019,18,35,01,30,6
7775,4,4,1.0,0,0,1,1,18,05,2019,06,00,12,35,6
7776,2,2,3.0,1,0,0,1,1,06,2019,04,00,06,50,2
7777,3,3,1.0,0,1,0,1,12,06,2019,06,30,12,00,5
7778,3,3,1.0,0,1,0,0,12,05,2019,20,00,09,20,13
7779,4,4,1.0,0,0,1,0,15,06,2019,07,10,16,10,9
7780,2,2,1.0,0,1,0,1,12,03,2019,21,25,07,40,10
7781,3,3,1.0,0,1,0,1,18,05,2019,20,00,09,20,13
7782,2,2,3.0,0,1,0,1,3,05,2019,06,00,08,45,2
7783,2,2,3.0,0,0,1,1,1,06,2019,20,55,23,40,2
7784,4,4,1.0,0,1,0,1,3,06,2019,22,50,12,35,13
7785,4,4,1.0,0,0,1,1,27,05,2019,11,40,21,00,9
7786,0,0,3.0,1,0,0,1,15,06,2019,14,45,17,05,2
7787,3,3,3.0,0,0,1,0,18,03,2019,06,55,09,35,2
