,Source,Destination,Total_Stops,airline_IndiGo,airline_Jet Airways,airline_other,info_No info,day,month,dep_hour,dep_minute,arrival_hour,arrival_minute,duration_hours,price
4376,4,4,1.0,0,0,1,0,21,3,10,0,21,0,11,8085.0
4377,4,4,3.0,0,0,1,1,9,3,6,0,9,10,3,7266.0
4378,4,4,1.0,1,0,0,1,3,6,17,5,22,25,5,6493.0
4379,4,4,1.0,0,1,0,1,27,6,10,0,19,0,9,14714.0
4380,4,4,1.0,0,0,1,1,21,5,19,0,1,30,6,7485.0
4381,4,4,1.0,0,1,0,0,6,6,13,0,4,25,15,10262.0
4382,2,2,3.0,0,0,1,1,21,3,9,50,12,35,2,4878.0
4383,4,4,1.0,0,0,1,1,12,6,19,0,1,30,6,7198.0
4384,2,2,1.0,0,1,0,1,6,3,16,55,9,0,16,17261.0
4385,3,3,1.0,0,1,0,1,12,6,20,0,8,15,12,13044.0
4386,4,4,1.0,0,1,0,0,27,6,17,30,19,0,25,10262.0
4387,4,4,1.0,0,0,1,1,15,6,6,40,19,15,12,8614.0
4388,4,4,1.0,0,1,0,1,27,3,16,0,19,45,27,12032.0
4389,2,2,1.0,0,1,0,1,18,3,7,0,13,15,6,12284.0
4390,2,2,3.0,0,0,1,1,27,5,7,45,10,40,2,3419.0
4391,4,4,1.0,1,0,0,1,21,3,16,10,22,20,6,6528.0
4392,2,2,3.0,0,0,1,1,24,3,7,0,9,40,2,5403.0
4393,4,4,1.0,0,1,0,0,27,5,11,30,19,0,7,9732.0
4394,4,4,1.0,1,0,0,1,15,4,6,50,12,10,5,5761.0
4395,3,3,2.0,0,0,0,1,6,6,7,0,5,25,22,12009.0
4396,3,3,1.0,0,1,0,0,18,5,5,45,8,15,26,8586.0
4397,2,2,3.0,0,1,0,0,24,5,17,45,20,45,3,6144.0
4398,2,2,3.0,0,0,1,0,24,5,5,55,8,35,2,3257.0
4399,4,4,1.0,0,0,1,1,9,5,17,45,1,30,7,9021.0
4400,4,4,1.0,0,1,0,0,3,6,11,30,12,35,25,10262.0
4401,1,1,2.0,0,0,0,1,6,3,5,30,14,50,9,13757.0
4402,4,4,3.0,1,0,0,1,15,3,14,30,17,35,3,5895.0
4403,3,3,1.0,0,1,0,0,21,5,18,55,4,40,9,9663.0
4404,4,4,1.0,0,0,0,1,9,5,5,15,6,50,25,6587.0
4405,2,2,3.0,0,0,1,1,6,5,5,55,8,35,2,3311.0
4406,4,4,1.0,0,0,1,1,18,5,6,5,11,20,5,6297.0
4407,3,3,1.0,0,1,0,0,12,5,18,55,19,50,24,10844.0
4408,1,1,3.0,1,0,0,1,27,5,9,10,10,40,1,4049.0
4409,2,2,3.0,0,0,0,1,3,6,13,20,16,10,2,6961.0
4410,0,0,3.0,0,0,1,1,27,3,8,20,10,35,2,3384.0
4411,4,4,2.0,0,1,0,0,9,5,9,40,12,35,26,13029.0
4412,0,0,3.0,0,0,1,0,6,5,8,20,10,35,2,3859.0
4413,4,4,2.0,0,0,0,1,12,6,18,45,19,15,24,11732.0
4414,4,4,1.0,0,0,1,1,6,6,8,45,19,0,10,12524.0
4415,2,2,1.0,0,1,0,1,18,3,7,0,12,25,5,12284.0
4416,4,4,1.0,0,1,0,0,15,6,2,15,12,35,10,10262.0
4417,4,4,2.0,0,1,0,0,24,6,5,30,12,35,7,13344.0
4418,2,2,3.0,0,1,0,1,18,4,17,45,20,45,3,7229.0
4419,3,3,2.0,0,0,0,1,12,6,9,50,8,55,23,14960.0
4420,4,4,2.0,0,0,0,1,12,6,6,50,7,40,24,13381.0
4421,4,4,1.0,0,0,1,1,6,3,12,50,1,35,12,15147.0
4422,3,3,1.0,0,1,0,0,6,5,6,30,4,40,22,8586.0
4423,4,4,1.0,1,0,0,1,6,5,14,20,22,30,8,7054.0
4424,3,3,3.0,0,0,1,1,18,3,22,50,1,20,2,4082.0
4425,4,4,2.0,0,1,0,0,21,5,9,40,19,0,9,13029.0
4426,3,3,1.0,0,1,0,0,1,4,16,30,22,35,6,7064.0
4427,2,2,1.0,0,0,0,1,21,3,8,15,8,50,24,4943.0
4428,2,2,3.0,0,1,0,1,3,5,7,10,10,10,3,7229.0
4429,3,3,1.0,0,0,0,1,12,5,9,50,21,5,11,8450.0
4430,4,4,2.0,0,1,0,0,9,5,20,0,4,25,8,15318.0
4431,3,3,3.0,1,0,0,1,3,5,21,25,0,5,2,4804.0
4432,3,3,1.0,0,1,0,0,6,6,20,0,16,20,20,10844.0
4433,1,1,3.0,1,0,0,1,1,4,16,55,18,25,1,3175.0
4434,4,4,2.0,0,0,0,1,27,6,12,55,19,15,30,12646.0
4435,3,3,1.0,0,0,0,1,1,4,20,30,12,0,15,7893.0
4436,2,2,3.0,0,0,0,1,24,5,17,0,19,45,2,7171.0
4437,4,4,1.0,0,0,1,1,15,5,14,0,21,0,7,13727.0
4438,4,4,3.0,0,0,0,1,27,6,18,5,21,10,3,5201.0
4439,4,4,1.0,0,0,1,1,15,5,11,40,19,15,7,9001.0
4440,2,2,3.0,1,0,0,1,15,5,13,0,15,50,2,3943.0
4441,4,4,1.0,0,0,1,0,9,5,7,5,21,0,13,10546.0
4442,4,4,1.0,0,1,0,1,18,5,19,15,19,0,23,15554.0
4443,2,2,3.0,0,0,0,1,15,4,6,10,8,55,2,5228.0
4444,4,4,1.0,0,0,0,1,24,6,9,0,19,15,10,9404.0
4445,4,4,1.0,0,0,1,1,21,3,9,10,19,15,10,8601.0
4446,4,4,1.0,0,0,1,1,9,5,9,45,22,30,12,8888.0
4447,2,2,3.0,0,0,1,1,24,3,16,0,18,35,2,5088.0
4448,2,2,3.0,1,0,0,1,9,5,10,10,13,0,2,3943.0
4449,4,4,1.0,0,1,0,0,9,5,21,50,12,35,14,12373.0
4450,4,4,1.0,0,0,1,1,9,4,6,0,13,20,7,8323.0
4451,4,4,2.0,0,1,0,1,27,6,13,25,12,35,23,15339.0
4452,0,0,3.0,0,0,1,1,6,5,17,45,20,5,2,11982.0
4453,3,3,1.0,0,0,1,1,12,5,15,55,21,25,5,8844.0
4454,4,4,1.0,0,1,0,0,1,6,22,50,12,35,13,10262.0
4455,0,0,3.0,1,0,0,1,6,6,13,15,15,35,2,3597.0
4456,1,1,3.0,0,1,0,1,24,3,10,20,11,50,1,5678.0
4457,0,0,3.0,1,0,0,1,21,5,22,5,0,25,2,5277.0
4458,2,2,3.0,1,0,0,1,27,6,7,10,10,5,2,4823.0
4459,4,4,2.0,1,0,0,1,3,3,8,35,21,20,12,8049.0
4460,0,0,3.0,0,0,1,0,15,5,17,45,20,5,2,3543.0
4461,4,4,1.0,0,1,0,0,6,6,18,15,19,0,24,10262.0
4462,4,4,0.0,0,0,0,1,1,6,5,15,19,15,38,10703.0
4463,4,4,1.0,1,0,0,1,12,6,5,10,10,5,4,6496.0
4464,3,3,1.0,0,1,0,0,21,5,6,30,18,15,11,10844.0
4465,4,4,1.0,0,1,0,1,27,3,7,5,18,50,11,12032.0
4466,4,4,3.0,0,0,1,1,18,4,6,0,9,10,3,6741.0
4467,2,2,3.0,1,0,0,1,9,5,4,0,6,50,2,3943.0
4468,3,3,3.0,0,0,1,0,24,5,6,55,9,30,2,3841.0
4469,4,4,1.0,0,0,1,1,3,3,19,0,1,35,6,15288.0
4470,1,1,3.0,0,0,0,1,18,3,21,5,22,25,1,2050.0
4471,0,0,3.0,0,0,1,1,24,3,7,5,9,20,2,4842.0
4472,4,4,2.0,0,1,0,0,21,3,19,10,18,50,23,6643.0
4473,4,4,1.0,1,0,0,1,3,3,5,5,10,5,5,9581.0
4474,3,3,3.0,1,0,0,1,15,5,21,25,0,5,2,4804.0
4475,2,2,1.0,0,1,0,0,21,3,8,0,7,40,23,7832.0
4476,4,4,1.0,0,0,1,0,12,6,7,5,19,15,12,11667.0
4477,4,4,1.0,1,0,0,1,27,6,8,35,16,10,7,6442.0
4478,4,4,2.0,0,1,0,1,24,5,23,5,4,25,29,15129.0
4479,2,2,3.0,0,1,0,0,3,4,11,10,14,5,2,4544.0
4480,3,3,1.0,0,1,0,0,15,5,20,0,9,20,13,9663.0
4481,4,4,1.0,0,1,0,1,3,6,16,0,4,25,12,14714.0
4482,1,1,3.0,0,0,0,1,27,5,6,20,7,40,1,3100.0
4483,3,3,1.0,0,1,0,0,6,5,16,30,20,45,28,9663.0
4484,4,4,1.0,1,0,0,1,21,3,6,40,12,0,5,5761.0
4485,1,1,3.0,0,0,0,1,9,5,21,5,22,25,1,3100.0
4486,3,3,1.0,0,1,0,1,12,6,16,30,23,35,7,13626.0
4487,1,1,3.0,0,1,0,1,24,3,19,35,21,5,1,5678.0
4488,3,3,1.0,0,1,0,0,12,6,18,55,18,15,23,8529.0
4489,4,4,3.0,0,0,0,1,9,5,5,10,8,0,2,5201.0
4490,3,3,1.0,0,1,0,1,21,5,9,35,21,5,11,14151.0
4491,2,2,3.0,0,0,1,1,3,5,11,10,13,55,2,4483.0
4492,3,3,3.0,1,0,0,1,6,4,22,15,0,50,2,4174.0
4493,4,4,2.0,0,1,0,0,18,5,5,30,12,35,7,15544.0
4494,4,4,3.0,1,0,0,1,27,5,21,5,0,20,3,5601.0
4495,2,2,3.0,1,0,0,1,3,4,1,30,4,15,2,3419.0
4496,4,4,1.0,0,0,1,1,27,4,7,55,22,25,14,6451.0
4497,3,3,2.0,0,0,0,1,12,5,9,25,13,45,28,12592.0
4498,2,2,3.0,0,0,0,1,24,6,21,5,23,55,2,6961.0
4499,3,3,3.0,0,0,1,1,12,6,17,10,19,40,2,4174.0
4500,3,3,1.0,0,1,0,0,24,3,6,30,16,20,9,8824.0
4501,4,4,1.0,0,0,1,1,15,5,15,45,22,5,6,7947.0
4502,4,4,1.0,0,0,1,1,27,6,14,0,21,0,7,13587.0
4503,3,3,3.0,0,0,1,0,15,6,6,55,9,30,2,3841.0
4504,3,3,3.0,1,0,0,1,21,6,21,25,0,5,2,4804.0
4505,3,3,1.0,0,1,0,0,9,5,20,0,4,40,8,8586.0
4506,3,3,3.0,1,0,0,1,1,3,20,25,23,5,2,4778.0
4507,4,4,2.0,0,0,1,1,1,6,15,5,1,30,10,18275.0
4508,0,0,3.0,1,0,0,1,1,6,5,15,7,40,2,3540.0
4509,4,4,1.0,1,0,0,1,27,6,8,35,22,30,13,6442.0
4510,3,3,3.0,0,0,0,1,27,6,20,45,23,20,2,4145.0
4511,3,3,3.0,1,0,0,1,9,6,14,25,16,55,2,5644.0
4512,3,3,3.0,1,0,0,1,3,5,14,25,16,55,2,5224.0
4513,4,4,1.0,0,1,0,0,21,3,17,30,18,50,25,5963.0
4514,4,4,1.0,0,0,1,1,27,5,6,0,19,0,13,11264.0
4515,4,4,1.0,0,0,1,1,27,3,14,10,19,20,5,10188.0
4516,3,3,1.0,0,1,0,0,18,5,20,0,9,20,13,10844.0
4517,2,2,1.0,1,0,0,1,15,3,13,40,18,35,4,7166.0
4518,2,2,1.0,0,1,0,1,12,3,22,55,9,30,10,13817.0
4519,4,4,1.0,0,1,0,0,9,5,18,15,12,35,18,12373.0
4520,2,2,1.0,0,1,0,0,1,3,16,55,9,0,16,25735.0
4521,2,2,1.0,0,1,0,1,18,3,11,40,19,10,7,14815.0
4522,4,4,1.0,0,1,0,0,12,6,11,30,12,35,25,10262.0
4523,4,4,1.0,0,1,0,0,15,6,8,0,19,0,11,10262.0
4524,4,4,1.0,0,0,0,1,9,6,17,40,8,15,14,7468.0
4525,1,1,3.0,0,1,0,1,9,5,7,5,8,30,1,8040.0
4526,4,4,2.0,0,1,0,1,24,6,23,5,19,0,19,12819.0
4527,0,0,3.0,1,0,0,1,6,3,14,40,17,5,2,7295.0
4528,2,2,3.0,0,1,0,1,27,5,15,15,18,10,2,7229.0
4529,4,4,1.0,0,0,1,1,15,6,16,45,22,25,5,6853.0
4530,3,3,1.0,0,1,0,0,24,5,21,10,9,20,12,9663.0
4531,3,3,1.0,0,1,0,0,1,4,6,30,18,15,11,7064.0
4532,4,4,1.0,0,0,0,1,6,6,9,0,19,15,10,8372.0
4533,1,1,3.0,0,0,1,0,3,6,13,15,14,45,1,1965.0
4534,3,3,1.0,0,0,1,1,24,3,7,10,18,45,11,16932.0
4535,3,3,3.0,0,0,1,0,18,6,22,20,0,40,2,3841.0
4536,4,4,2.0,0,1,0,0,12,6,11,40,19,0,7,15812.0
4537,2,2,1.0,0,0,0,1,3,3,6,55,13,20,6,10924.0
4538,4,4,3.0,0,0,0,1,27,5,14,10,17,10,3,6934.0
4539,4,4,1.0,0,1,0,0,1,6,8,0,19,0,11,10262.0
4540,4,4,1.0,0,1,0,0,6,3,13,55,4,25,14,13843.0
4541,4,4,1.0,0,0,1,1,15,5,6,40,19,0,12,9315.0
4542,4,4,1.0,0,0,1,1,21,5,6,0,19,15,13,8266.0
4543,3,3,1.0,0,1,0,1,24,3,21,10,8,10,11,14231.0
4544,2,2,3.0,0,0,1,1,18,4,20,55,23,40,2,5048.0
4545,4,4,1.0,0,1,0,0,6,6,17,30,19,0,25,10262.0
4546,4,4,1.0,0,0,1,1,27,3,9,0,21,0,12,12537.0
4547,4,4,1.0,0,1,0,0,15,6,13,0,4,25,15,10262.0
4548,1,1,3.0,0,1,0,1,3,4,7,5,8,30,1,8040.0
4549,3,3,1.0,0,0,1,1,6,5,11,15,18,30,7,9736.0
4550,3,3,3.0,1,0,0,1,6,5,4,40,7,15,2,4804.0
4551,2,2,1.0,0,1,0,1,12,3,16,55,9,30,16,13817.0
4552,2,2,3.0,0,0,1,1,21,5,7,45,10,40,2,5048.0
4553,1,1,3.0,0,1,0,1,1,4,10,20,11,50,1,8040.0
4554,4,4,1.0,0,0,1,1,12,6,8,30,19,15,10,7354.0
4555,4,4,1.0,0,0,1,0,6,3,14,35,22,20,7,7563.0
4556,4,4,1.0,1,0,0,1,3,3,10,45,15,30,4,7725.0
4557,4,4,1.0,0,0,1,1,1,6,8,45,21,0,12,7740.0
4558,3,3,2.0,0,0,0,1,12,6,10,0,5,25,19,13532.0
4559,3,3,3.0,1,0,0,1,1,3,14,20,16,55,2,6565.0
4560,3,3,1.0,0,1,0,0,12,5,16,30,19,50,27,10844.0
4561,3,3,3.0,0,0,1,0,18,4,22,20,0,40,2,3841.0
4562,4,4,1.0,0,0,1,1,3,6,8,30,19,0,10,11200.0
4563,3,3,2.0,0,0,0,1,1,4,9,25,10,30,25,12009.0
4564,4,4,1.0,0,0,0,1,15,5,8,0,19,15,11,8372.0
4565,4,4,2.0,0,0,0,1,15,6,6,50,7,40,24,13591.0
4566,1,1,1.0,0,0,1,1,6,3,20,55,16,45,19,12395.0
4567,0,0,3.0,0,0,1,1,1,3,8,20,10,35,2,7298.0
4568,4,4,1.0,1,0,0,1,3,3,7,20,12,30,5,12214.0
4569,3,3,1.0,0,1,0,1,15,5,17,0,22,5,29,14151.0
4570,4,4,2.0,0,0,0,1,1,6,17,15,19,15,26,12970.0
4571,3,3,1.0,0,1,0,1,1,5,14,5,23,35,9,14781.0
4572,2,2,3.0,0,0,1,1,6,6,17,0,19,35,2,4878.0
4573,0,0,3.0,0,0,1,1,3,5,8,20,10,35,2,3597.0
4574,3,3,1.0,0,0,1,1,6,6,7,35,23,30,15,6810.0
4575,0,0,3.0,0,0,1,1,1,5,7,5,9,20,2,3687.0
4576,4,4,1.0,0,0,0,1,21,3,17,20,9,25,16,6482.0
4577,1,1,1.0,0,1,0,1,6,3,17,0,16,50,23,19595.0
4578,4,4,1.0,1,0,0,1,15,6,15,10,20,0,4,6147.0
4579,3,3,1.0,0,1,0,1,6,5,17,0,9,45,16,10953.0
4580,3,3,3.0,0,0,1,1,24,4,22,20,0,40,2,3873.0
4581,2,2,1.0,0,1,0,1,6,3,14,5,5,5,15,14815.0
4582,4,4,1.0,0,0,1,1,6,6,4,55,19,0,14,10678.0
4583,4,4,1.0,0,1,0,0,9,3,15,5,4,25,13,14053.0
4584,3,3,1.0,0,1,0,0,12,6,9,35,22,5,12,10539.0
4585,2,2,1.0,0,1,0,1,18,3,14,5,21,20,7,16946.0
4586,4,4,3.0,1,0,0,1,3,3,14,30,17,35,3,7673.0
4587,2,2,3.0,0,0,0,1,24,3,13,20,16,10,2,4441.0
4588,2,2,3.0,0,1,0,0,15,4,11,10,14,5,2,4544.0
4589,3,3,3.0,1,0,0,1,24,4,15,30,18,5,2,4804.0
4590,4,4,1.0,0,1,0,0,1,4,9,0,12,35,27,5406.0
4591,1,1,3.0,0,0,0,1,3,4,6,20,7,40,1,3100.0
4592,4,4,2.0,0,1,0,0,27,6,23,5,19,0,19,11150.0
4593,2,2,3.0,1,0,0,1,6,4,16,55,19,55,3,4823.0
4594,1,1,3.0,0,0,1,0,3,5,5,45,7,15,1,1965.0
4595,4,4,1.0,0,1,0,0,24,6,21,50,12,35,14,10262.0
4596,4,4,1.0,1,0,0,1,6,6,7,35,16,10,8,6674.0
4597,4,4,1.0,0,1,0,1,6,3,9,0,4,25,19,15764.0
4598,3,3,1.0,0,1,0,0,1,4,20,0,22,35,26,7064.0
4599,4,4,1.0,0,1,0,0,6,6,14,0,19,0,5,10262.0
4600,3,3,1.0,1,0,0,1,1,5,8,10,13,0,4,5069.0
4601,4,4,1.0,0,0,1,1,6,6,11,40,19,0,7,11789.0
4602,3,3,2.0,0,0,0,1,1,5,10,0,13,45,27,15164.0
4603,4,4,3.0,0,0,0,1,6,6,14,10,17,10,3,6094.0
4604,2,2,3.0,0,0,1,0,21,4,9,30,12,20,2,4885.0
4605,2,2,3.0,0,0,1,1,21,6,11,10,13,55,2,3383.0
4606,4,4,1.0,0,0,1,1,27,3,17,0,1,35,8,6673.0
4607,2,2,3.0,0,1,0,0,27,4,7,10,10,10,3,4544.0
4608,4,4,2.0,0,1,0,0,21,3,10,45,18,50,8,8367.0
4609,2,2,3.0,0,0,1,1,3,6,11,40,14,30,2,3898.0
4610,3,3,1.0,0,1,0,0,9,6,14,5,22,35,8,10844.0
4611,4,4,1.0,0,0,1,1,27,3,2,15,13,20,11,12327.0
4612,4,4,1.0,0,0,1,0,21,3,8,45,13,15,4,6356.0
4613,2,2,3.0,0,0,0,1,15,5,21,5,23,55,2,5228.0
4614,2,2,2.0,0,0,0,1,18,3,6,45,16,30,33,10835.0
4615,2,2,3.0,1,0,0,1,21,6,4,0,6,50,2,3943.0
4616,4,4,1.0,0,1,0,1,1,6,18,15,19,0,24,14714.0
4617,3,3,2.0,0,0,0,1,6,5,5,50,12,0,30,11883.0
4618,3,3,1.0,0,0,1,1,12,6,20,20,23,25,27,8610.0
4619,4,4,1.0,0,0,1,1,15,5,7,10,22,30,15,6513.0
4620,4,4,1.0,0,1,0,0,21,5,2,15,4,25,26,12898.0
4621,4,4,2.0,0,0,0,1,1,6,22,0,19,15,21,10861.0
4622,1,1,3.0,1,0,0,1,21,6,19,5,20,35,1,4049.0
4623,2,2,1.0,0,1,0,1,18,3,11,40,5,5,17,13555.0
4624,4,4,1.0,0,1,0,1,27,5,2,15,19,0,16,16079.0
4625,4,4,3.0,1,0,0,1,6,3,5,35,8,50,3,7673.0
4626,4,4,1.0,0,0,1,1,21,3,8,55,19,15,10,10161.0
4627,4,4,1.0,0,1,0,0,12,6,2,15,12,35,10,10262.0
4628,3,3,3.0,0,0,1,1,3,5,6,55,9,30,2,3873.0
4629,2,2,3.0,0,0,1,1,3,6,21,10,0,5,2,3311.0
4630,4,4,1.0,1,0,0,1,9,3,16,0,1,35,9,13611.0
4631,4,4,2.0,0,0,0,1,6,3,12,0,19,15,7,11858.0
4632,4,4,1.0,0,0,1,1,27,5,10,20,19,15,8,9316.0
4633,2,2,3.0,1,0,0,1,1,4,7,10,10,5,2,4823.0
4634,3,3,1.0,0,1,0,1,12,5,20,0,10,5,14,13941.0
4635,4,4,2.0,0,1,0,0,27,5,9,40,4,25,18,13029.0
4636,3,3,3.0,0,0,1,1,12,4,6,55,9,30,2,3873.0
4637,2,2,3.0,1,0,0,1,12,4,1,30,4,15,2,4591.0
4638,1,1,1.0,0,0,1,1,6,3,8,45,22,55,14,12395.0
4639,1,1,3.0,1,0,0,1,21,3,2,30,4,0,1,3603.0
4640,3,3,3.0,1,0,0,1,1,5,15,30,18,5,2,4804.0
4641,2,2,3.0,1,0,0,1,21,5,18,25,21,20,2,4823.0
4642,4,4,1.0,0,1,0,1,21,3,11,30,18,50,7,13244.0
4643,3,3,1.0,0,0,1,1,24,3,7,35,19,25,11,6785.0
4644,1,1,3.0,0,0,0,1,24,6,6,20,7,40,1,3100.0
4645,4,4,1.0,0,0,1,1,12,6,18,0,1,30,7,7198.0
4646,4,4,2.0,0,1,0,1,27,6,9,40,19,0,9,13014.0
4647,4,4,2.0,0,0,0,1,6,3,6,50,7,40,24,20416.0
4648,4,4,2.0,0,0,0,1,6,6,22,0,19,15,21,10441.0
4649,2,2,1.0,0,0,0,1,1,3,10,30,11,20,24,11528.0
4650,3,3,2.0,0,0,0,1,6,5,7,0,1,20,18,14083.0
4651,0,0,3.0,1,0,0,1,15,5,19,35,21,55,2,3597.0
4652,3,3,2.0,0,0,0,1,12,6,5,50,13,15,7,7662.0
4653,2,2,3.0,1,0,0,1,6,6,8,30,11,20,2,4823.0
4654,4,4,0.0,0,0,0,1,27,6,5,15,19,15,38,10703.0
4655,1,1,3.0,0,1,0,1,12,6,7,5,8,30,1,8040.0
4656,2,2,3.0,0,0,1,1,24,6,7,0,9,40,2,4668.0
4657,4,4,3.0,0,0,0,1,12,5,18,5,21,10,3,6304.0
4658,1,1,2.0,0,0,0,1,6,3,6,0,11,55,29,14219.0
4659,3,3,3.0,0,0,1,0,1,5,17,10,19,40,2,3841.0
4660,4,4,1.0,0,0,1,1,27,5,13,0,21,0,8,13587.0
4661,3,3,2.0,0,0,0,1,18,5,5,50,20,25,14,12093.0
4662,4,4,1.0,0,0,1,1,27,4,6,5,11,20,5,5899.0
4663,1,1,3.0,0,0,0,1,12,5,13,55,15,25,1,3100.0
4664,2,2,3.0,0,0,0,1,12,5,17,0,19,45,2,5438.0
4665,2,2,3.0,1,0,0,1,18,4,18,55,21,50,2,5780.0
4666,3,3,2.0,0,0,0,1,9,6,9,25,1,20,15,11668.0
4667,2,2,3.0,1,0,0,1,1,3,7,10,10,5,2,11934.0
4668,4,4,2.0,0,1,0,1,27,6,20,0,4,25,8,16263.0
4669,4,4,1.0,1,0,0,1,6,3,18,35,1,35,7,14871.0
4670,2,2,3.0,0,0,1,0,24,5,9,30,12,20,2,3573.0
4671,4,4,2.0,0,0,0,1,3,3,21,30,19,15,21,12497.0
4672,4,4,3.0,0,0,0,1,21,6,18,5,21,10,3,5411.0
4673,4,4,1.0,1,0,0,1,9,6,5,5,16,10,11,6600.0
4674,3,3,1.0,1,0,0,1,6,6,9,20,14,15,4,11160.0
4675,1,1,2.0,0,1,0,1,6,3,17,15,16,50,23,22950.0
4676,3,3,1.0,0,0,1,1,24,5,15,5,20,20,5,4649.0
4677,4,4,2.0,0,1,0,1,21,5,5,30,4,25,22,15129.0
4678,4,4,3.0,1,0,0,1,12,5,21,5,0,20,3,8626.0
4679,4,4,1.0,0,1,0,1,6,3,7,5,4,25,21,17234.0
4680,2,2,1.0,0,1,0,0,21,3,5,45,13,15,7,7832.0
4681,1,1,3.0,0,0,0,1,18,6,15,0,16,25,1,3100.0
4682,3,3,1.0,0,1,0,0,9,5,9,35,14,25,28,9314.0
4683,4,4,1.0,0,1,0,1,1,6,2,15,12,35,10,14714.0
4684,4,4,2.0,0,1,0,1,15,6,11,45,4,25,16,13882.0
4685,4,4,2.0,0,1,0,1,9,5,5,30,12,35,7,16274.0
4686,4,4,1.0,0,0,1,1,6,3,11,30,18,50,7,15135.0
4687,2,2,3.0,1,0,0,1,24,3,21,20,0,15,2,6144.0
4688,4,4,2.0,0,1,0,1,27,3,19,10,19,45,24,9483.0
4689,4,4,2.0,0,0,0,1,15,5,6,50,7,40,24,14431.0
4690,4,4,1.0,0,0,1,0,24,6,14,55,22,30,7,6093.0
4691,4,4,1.0,0,0,1,1,21,5,10,0,21,0,11,7888.0
4692,4,4,1.0,1,0,0,1,15,5,9,15,1,30,16,7503.0
4693,3,3,1.0,0,0,0,1,6,5,19,0,9,50,14,6117.0
4694,4,4,1.0,0,1,0,1,3,3,9,0,18,50,9,17024.0
4695,3,3,1.0,0,1,0,1,1,4,18,55,8,15,13,12681.0
4696,4,4,1.0,0,0,1,1,24,6,10,35,19,0,8,10678.0
4697,3,3,1.0,0,1,0,1,24,3,8,25,12,0,27,13759.0
4698,1,1,3.0,0,0,1,1,3,6,22,45,0,15,1,2017.0
4699,2,2,3.0,0,0,1,0,15,6,9,30,12,20,2,4885.0
4700,4,4,1.0,0,0,1,1,27,5,6,0,19,15,13,10786.0
4701,1,1,1.0,0,0,1,1,12,3,7,30,9,25,25,12080.0
4702,3,3,3.0,1,0,0,1,9,6,20,20,22,55,2,4804.0
4703,4,4,1.0,0,0,0,1,21,3,21,0,19,15,22,6587.0
4704,4,4,2.0,0,1,0,0,27,3,5,10,18,50,13,8728.0
4705,4,4,1.0,0,0,1,1,18,5,20,45,7,10,10,7452.0
4706,2,2,3.0,1,0,0,1,6,6,20,0,22,50,2,4823.0
4707,4,4,1.0,0,0,1,1,9,5,7,5,22,30,15,8310.0
4708,2,2,3.0,0,0,1,1,1,4,11,30,14,20,2,5403.0
4709,4,4,2.0,0,1,0,1,9,6,14,35,12,35,22,13376.0
4710,4,4,1.0,0,0,1,1,3,6,10,35,19,0,8,10877.0
4711,2,2,1.0,0,1,0,1,6,3,22,50,0,45,25,14815.0
4712,4,4,1.0,1,0,0,1,21,3,6,40,16,10,9,6558.0
4713,4,4,1.0,0,0,1,1,21,5,9,0,21,0,12,14067.0
4714,4,4,1.0,0,0,1,1,21,5,9,15,19,0,9,9627.0
4715,4,4,1.0,0,1,0,1,3,6,19,15,19,0,23,14714.0
4716,4,4,3.0,1,0,0,1,9,5,5,35,8,50,3,5000.0
4717,4,4,1.0,0,0,1,1,21,3,6,0,21,0,15,9845.0
4718,3,3,1.0,0,1,0,0,18,5,18,55,16,20,21,10844.0
4719,4,4,1.0,1,0,0,1,27,3,4,45,13,20,8,7048.0
4720,3,3,1.0,0,1,0,1,12,6,9,35,10,55,25,12692.0
4721,4,4,1.0,0,1,0,0,9,3,21,50,18,50,21,13843.0
4722,2,2,1.0,0,1,0,0,21,3,14,5,7,40,17,7832.0
4723,1,1,3.0,1,0,0,1,1,6,9,15,10,45,1,4049.0
4724,4,4,1.0,0,1,0,1,27,3,8,0,18,50,10,12242.0
4725,4,4,1.0,0,1,0,0,24,6,19,15,19,0,23,10262.0
4726,3,3,1.0,0,1,0,1,9,6,8,25,19,50,11,14571.0
4727,3,3,3.0,0,0,1,1,24,5,17,10,19,40,2,4174.0
4728,4,4,1.0,0,0,1,1,27,5,6,0,12,35,6,11264.0
4729,3,3,3.0,1,0,0,1,18,4,21,25,0,5,2,4174.0
4730,0,0,3.0,1,0,0,1,12,6,5,15,7,40,2,3540.0
4731,3,3,1.0,0,0,1,1,18,5,7,10,20,20,13,9345.0
4732,4,4,2.0,0,0,0,1,6,6,16,40,19,15,26,9653.0
4733,1,1,3.0,1,0,0,1,18,3,6,20,7,45,1,3342.0
4734,4,4,1.0,0,0,1,1,18,5,10,0,1,30,15,8073.0
4735,3,3,1.0,0,1,0,0,1,4,6,30,20,45,14,7064.0
4736,4,4,2.0,0,1,0,1,27,6,14,35,12,35,22,13376.0
4737,4,4,1.0,0,0,1,1,6,3,8,25,18,50,10,15135.0
4738,3,3,1.0,0,0,0,1,24,5,10,0,20,25,10,10413.0
4739,3,3,1.0,0,0,1,1,1,5,20,20,10,45,14,9187.0
4740,4,4,2.0,0,1,0,1,1,6,9,35,12,35,27,13292.0
4741,4,4,1.0,1,0,0,1,9,3,7,35,16,10,8,6674.0
